Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3.0,1672.0333,0.0,1210.3976,343.0,804.25,0.2,0.015853658,11.019407,0.0,Mar,2,1,1,3,New_Visitor,True,False
6.0,27.0,0.0,24.0,397.0,1410.2389,0.023794873,0.009714286,15.084883,0.4,May,2,2,1,11,New_Visitor,False,False
5.0,259.16666,0.0,140.83333,189.0,1058.8939,0.01252501,0.017708333,20.394,0.2,Nov,2,1,1,1,Returning_Visitor,False,False
6.0,140.16667,0.0,281.5,330.0,111.25,0.003960396,0.102564104,12.455,0.2,Nov,2,2,5,3,Returning_Visitor,False,False
4.0,227.9,0.0,265.0,49.0,3484.2334,0.012088889,0.027164502,12.503257,0.0,Nov,2,1,5,4,Returning_Visitor,False,False
0.0,106.3,0.0,140.5,110.0,4316.8335,0.018392857,0.02061552,11.484617,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
3.0,17.75,0.0,191.0,401.0,205.85667,0.057801418,0.011984127,24.617785,0.0,Mar,2,1,5,3,Returning_Visitor,False,True
5.0,27.0,0.0,235.55,182.0,6512.0107,0.02254902,0.012903226,0.0,0.0,Nov,2,2,3,2,Other,False,True
1.0,109.5,2.0,853.75,1.0,321.0,0.011458333,0.018145896,16.1728,0.0,May,1,2,9,1,Other,False,True
6.0,585.8,0.0,380.95715,134.0,2293.599,0.0875,0.026444444,3.8360798,0.0,Nov,2,2,2,4,Returning_Visitor,False,False
0.0,1566.6,4.0,27.2,191.0,434.0,0.051851854,0.025810812,7.766281,0.0,Nov,4,2,3,1,New_Visitor,False,False
0.0,44.0,0.0,82.5,93.0,948.0,0.005333333,0.025405405,47.573605,0.0,May,2,8,3,18,Returning_Visitor,False,False
0.0,103.933334,0.0,386.0,29.0,898.4916,0.019799499,0.026739193,18.616842,0.0,May,2,2,1,4,Returning_Visitor,False,False
4.0,121.5,0.0,5.5,194.0,817.79584,0.005154639,0.024867725,34.750233,0.0,Nov,1,2,1,20,Returning_Visitor,False,False
6.0,241.35,12.0,56.4,47.0,1083.7516,0.010365854,0.011780384,47.83759,0.0,May,2,13,5,3,New_Visitor,False,False
1.0,135.28334,2.0,439.2,77.0,2163.5696,0.01,0.02251462,62.516644,0.0,Dec,1,2,1,4,Returning_Visitor,False,False
0.0,321.5,0.0,28.2,32.0,27.266666,0.013978495,0.052941177,11.622885,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
7.0,197.5,4.0,689.8333,3.0,553.0,0.008196721,0.009929078,20.972397,0.0,June,2,2,7,20,Returning_Visitor,False,False
1.0,346.25,0.0,487.0,279.0,167.5,0.011458333,0.026984127,54.179764,0.4,May,4,2,1,8,Returning_Visitor,False,False
0.0,181.375,0.0,89.954544,31.0,765.1667,0.001605136,0.014819782,2.7974148,0.0,Mar,4,1,4,1,New_Visitor,False,False
6.0,71.375,0.0,559.0833,449.0,46.5,0.020689655,0.002,20.554945,0.0,May,4,2,9,20,New_Visitor,False,False
0.0,97.6,3.0,308.0,518.0,552.48,0.007446809,0.026086956,45.05555,0.0,May,3,4,5,3,Returning_Visitor,False,False
0.0,405.16666,0.0,65.75,330.0,312.0,0.004778942,0.1923077,3.3828769,0.0,Nov,1,2,1,18,Returning_Visitor,False,False
1.0,149.0,0.0,7.6666665,260.0,1699.6666,0.009433962,0.015280206,38.00064,0.0,May,2,2,9,10,Returning_Visitor,True,False
0.0,40.5,2.0,182.79167,23.0,245.0,0.006666667,0.03679012,3.187495,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
8.0,391.3,0.0,54.0,25.0,1203.5333,0.011904762,0.038562093,6.099899,0.0,May,2,2,1,4,Returning_Visitor,False,False
1.0,315.145,2.0,853.75,157.0,1838.5,0.04255319,0.008,42.42253,0.0,Dec,2,1,4,1,Returning_Visitor,False,False
3.0,73.0,0.0,167.0,39.0,2954.7595,0.007017544,0.018160174,8.216178,0.0,Jul,2,1,5,2,Returning_Visitor,False,False
0.0,59.2,1.0,12.25,315.0,167.22223,0.053333335,0.003763441,5.638103,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0.0,84.55,16.0,70.5,362.0,3608.9,0.003191489,0.054710146,28.404482,1.0,May,1,2,3,4,Returning_Visitor,False,True
1.0,280.33667,0.0,265.0,144.0,494.66666,0.00751634,0.013846154,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,True,False
6.0,181.5,2.0,0.0,351.0,1267.2333,0.12,0.011594203,0.0,0.0,Sep,1,1,3,20,Returning_Visitor,False,False
1.0,491.66666,12.0,138.5,286.0,308.33334,0.022988506,0.03847222,46.778316,0.0,May,3,2,1,2,Returning_Visitor,False,False
8.0,79.933334,0.0,13.4,152.0,2467.2563,0.023794873,0.016296295,63.14986,0.0,Dec,3,3,1,2,Returning_Visitor,True,True
0.0,396.96045,0.0,379.0,362.0,638.9167,0.035714287,0.010884354,12.029045,0.6,Mar,1,2,1,3,Returning_Visitor,False,True
7.0,112.26667,0.0,94.0,211.0,871.8333,0.007286432,0.06623377,10.413581,0.0,Dec,2,2,1,4,Returning_Visitor,False,False
1.0,17.5,0.0,139.0,38.0,308.33334,0.007017544,0.036410257,5.782988,0.0,Dec,2,13,5,10,New_Visitor,True,False
15.0,103.9,0.0,17.0,14.0,2633.8691,0.03125,0.017137356,9.836358,0.4,Mar,2,2,3,3,New_Visitor,False,False
6.0,63.5,0.0,52.4,72.0,1418.25,0.005309735,0.0425,1.4447635,0.0,Jul,4,4,1,1,Other,False,True
0.0,221.0,0.0,1210.3976,0.0,32.1,0.001282051,0.015757576,5.046329,0.4,Dec,2,1,3,5,New_Visitor,False,False
6.0,24.916666,0.0,294.6,337.0,956.3333,0.019354839,0.13333334,4.242688,0.0,June,8,2,4,2,Returning_Visitor,False,False
0.0,172.4,0.0,33.5,10.0,1239.0834,0.05138889,0.004594595,46.778316,0.0,Nov,1,2,2,1,Returning_Visitor,True,False
0.0,167.40613,16.0,168.375,470.0,241.0,0.036885247,0.022131145,109.91241,0.0,Dec,2,1,7,2,Returning_Visitor,True,False
0.0,112.26667,0.0,81.5,160.0,386.15,0.013661202,0.009714286,17.391714,0.0,Dec,2,1,1,1,Returning_Visitor,True,False
1.0,59.0,0.0,58.166668,102.0,3978.2458,0.06923077,0.02878788,37.59647,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
3.0,157.88834,0.0,0.0,41.0,104.0,0.010485437,0.035897437,5.091914,0.0,May,1,1,4,1,Returning_Visitor,True,False
0.0,141.7619,0.0,7.6666665,0.0,122.166664,0.000943396,0.031746034,64.95645,0.0,Dec,2,2,7,1,New_Visitor,False,False
6.0,164.5,0.0,288.375,166.0,751.0,0.009565217,0.018030303,64.08126,0.0,June,4,1,5,13,Returning_Visitor,False,False
0.0,58.333332,0.0,435.25,79.0,198.13333,0.005442177,0.00625,22.916037,0.0,Dec,2,2,5,2,Returning_Visitor,True,False
6.0,641.5357,0.0,265.0,186.0,189.5,0.11111111,0.007051282,0.0,0.0,Nov,3,2,3,1,Other,False,True
19.0,59.2,0.0,431.33334,309.0,660.1667,0.03625,0.011753515,8.466385,0.0,June,2,2,3,20,Returning_Visitor,False,False
0.0,78.0,0.0,193.5,160.0,593.2917,0.0875,0.009289617,3.454874,0.0,Nov,1,2,1,3,Returning_Visitor,False,False
4.0,13.333333,0.0,126.0,14.0,1472.0,0.00025974,0.033015873,24.407644,0.0,Nov,2,2,1,13,New_Visitor,True,False
0.0,56.666668,0.0,126.75,72.0,1369.75,0.000877193,0.009230769,51.272587,0.0,May,1,2,3,2,Returning_Visitor,False,False
1.0,208.51334,0.0,70.6,58.0,1852.75,0.012926829,0.021269841,22.29939,0.0,Sep,1,2,1,6,Returning_Visitor,True,True
1.0,32.0,16.0,221.0,95.0,1349.25,0.004512276,0.017561939,151.56505,0.0,Nov,1,1,1,10,Returning_Visitor,False,False
0.0,96.75,0.0,230.0,401.0,1316.4349,0.001363636,0.019314056,38.602047,0.4,May,1,2,1,6,Returning_Visitor,False,False
3.0,204.75,0.0,132.83333,68.0,157.9,0.001459854,0.005279668,6.664239,0.0,Nov,3,1,1,1,Other,False,True
7.0,246.8,1.0,230.0,315.0,5426.8237,0.004,0.010557237,11.157343,0.0,Nov,2,2,3,4,New_Visitor,False,False
0.0,196.85715,0.0,174.0,3.0,1370.8334,0.001459854,0.006578947,14.6895,0.0,Nov,3,2,3,5,Returning_Visitor,False,True
7.0,133.0,0.0,194.5,330.0,616.4,0.00742268,0.039989226,61.072075,0.4,Nov,1,1,8,2,Returning_Visitor,True,False
5.0,161.7644,0.0,0.0,145.0,1135.4445,0.012088889,0.014867424,4.406578,0.0,May,2,2,3,4,Returning_Visitor,True,True
0.0,128.8,0.0,112.8,38.0,2132.6833,0.015758703,0.092982456,66.57413,0.0,Nov,1,4,9,2,New_Visitor,False,False
0.0,135.28334,0.0,284.0,23.0,345.5,0.006293706,0.010365854,7.848539,0.0,Dec,2,2,9,1,Other,False,True
0.0,104.25,13.0,66.13333,47.0,1582.7,0.0,0.004878049,246.75859,0.0,Nov,1,1,4,1,Returning_Visitor,False,False
1.0,1103.3303,0.0,81.5,14.0,3641.2131,0.077419356,0.030927053,34.25337,0.0,Mar,1,1,3,2,New_Visitor,False,False
0.0,227.9,0.0,428.5476,7.0,206.6,0.002142857,0.006857143,8.979935,0.0,Mar,2,2,2,3,Returning_Visitor,False,False
0.0,119.0,0.0,151.5,255.0,129.33333,0.000617284,0.010451977,9.139761,0.0,Nov,4,2,1,2,New_Visitor,False,False
0.0,107.5,4.0,575.0,283.0,552.48,0.002702703,0.00627451,29.382872,0.0,Dec,1,2,1,6,Returning_Visitor,True,True
5.0,141.6,0.0,7.6666665,79.0,533.7,0.001315789,0.10714286,51.75776,0.4,May,2,1,1,10,Returning_Visitor,True,False
9.0,118.75,0.0,191.0,110.0,183.65,0.025510203,0.011666667,4.9645214,0.0,Sep,1,1,9,4,New_Visitor,False,False
0.0,56.0,0.0,24.0,44.0,2041.0834,0.005670471,0.038133334,19.103497,0.0,Mar,2,2,4,3,Returning_Visitor,False,False
0.0,64.3,0.0,65.75,170.0,2625.0095,0.010731707,0.01,37.518547,0.0,Aug,1,2,1,3,Other,False,True
4.0,67.6,16.0,265.0,170.0,1602.35,0.007777778,0.012333333,30.872272,0.0,Dec,2,2,1,4,Returning_Visitor,True,True
0.0,314.08334,0.0,5.5,2.0,110.5,0.000795756,0.025972223,1.1807367,0.0,Nov,3,1,1,13,Returning_Visitor,False,False
0.0,254.0,0.0,182.16667,157.0,2070.325,0.001459854,0.023,12.653438,0.0,Nov,2,2,9,8,Returning_Visitor,False,False
4.0,141.6,0.0,31.0,87.0,979.375,0.021929825,0.009876543,3.870588,0.0,May,2,1,3,1,Returning_Visitor,False,False
0.0,92.166664,0.0,174.0,47.0,12634.621,0.037619047,0.016428571,20.916924,0.0,Aug,2,1,8,1,Other,True,True
19.0,15.666667,0.0,60.3,106.0,4622.0,0.077419356,0.012345679,11.484617,0.0,Feb,3,2,4,3,Returning_Visitor,True,False
4.0,65.5,4.0,262.75,9.0,1608.2142,0.051851854,0.056,44.89346,0.0,Mar,8,2,1,6,Returning_Visitor,False,False
0.0,213.5,4.0,585.625,439.0,652.7,0.001052632,0.046198342,16.436373,0.0,Mar,2,2,4,1,New_Visitor,False,False
8.0,315.145,0.0,70.5,41.0,37.0,0.002988954,0.034671497,12.837024,0.0,Nov,2,2,1,4,Returning_Visitor,True,False
6.0,97.2,0.0,38.0,11.0,3763.1667,0.010320513,0.009289617,13.383538,0.0,Mar,2,2,7,4,Returning_Visitor,True,False
0.0,252.66762,0.0,43.4,53.0,78.666664,0.000877193,0.020948133,58.488,0.0,Jul,1,2,8,4,Returning_Visitor,False,False
0.0,90.6,0.0,265.0,3.0,422.5,0.00617284,0.019565217,42.622746,0.0,Nov,2,3,4,2,Returning_Visitor,True,False
0.0,515.6,2.0,201.0,191.0,9.0,0.011403509,0.026652893,13.775216,0.0,May,2,13,1,20,New_Visitor,True,False
19.0,827.2,1.0,251.8,401.0,726.0,0.01031746,0.027103098,55.8486,0.0,Nov,2,2,3,2,Returning_Visitor,True,False
5.0,446.38333,0.0,294.6,142.0,1201.6,0.023333333,0.043333333,4.0952888,0.0,Nov,3,2,5,6,Returning_Visitor,False,False
5.0,268.95,0.0,104.8,102.0,777.0,0.017534722,0.030434784,11.15669,0.0,Nov,2,4,1,3,Returning_Visitor,False,False
3.0,9.166667,4.0,127.5,152.0,865.0,0.006944444,0.03287037,67.02771,0.0,Sep,4,1,5,3,Returning_Visitor,False,False
9.0,569.825,16.0,466.4,279.0,3422.525,0.000123762,0.006805318,24.217604,0.0,Mar,2,2,1,4,Returning_Visitor,False,False
0.0,180.8,0.0,88.583336,96.0,488.0,0.003381995,0.010436508,4.230212,0.0,May,4,2,1,2,Returning_Visitor,False,False
3.0,112.26667,2.0,127.5,191.0,404.0,0.01468254,0.029112553,32.41417,0.4,Dec,4,1,3,1,Returning_Visitor,False,False
5.0,72.425,0.0,494.0,0.0,1110.9667,0.002513228,0.000555556,7.05993,0.0,Dec,2,1,1,15,Returning_Visitor,False,False
4.0,115.2,4.0,181.25,62.0,2387.14,0.09259259,0.06666667,9.550628,0.0,Nov,2,2,2,2,Other,True,True
0.0,119.333336,0.0,214.16667,3.0,582.73334,0.002439024,0.055782314,18.616842,0.0,May,2,2,1,1,Returning_Visitor,False,True
6.0,446.38333,0.0,1258.8334,67.0,4984.543,0.007792208,0.025641026,27.889246,0.0,May,2,2,4,10,Returning_Visitor,False,True
0.0,515.0,1.0,3.5,330.0,465.75,0.009850746,0.008024691,45.6125,0.0,Nov,4,1,1,4,Returning_Visitor,True,False
0.0,360.91666,0.0,449.33334,315.0,453.33334,0.009401851,0.020522572,1.8657777,0.0,Mar,2,2,1,5,Returning_Visitor,False,False
5.0,41.375,0.0,163.66667,3.0,10014.27,0.004347826,0.024611656,14.574838,0.0,Nov,2,3,1,6,New_Visitor,False,False
0.0,339.16666,0.0,226.0,194.0,463.75833,0.004263566,0.044005025,53.255333,0.0,Nov,2,2,7,2,Returning_Visitor,True,False
0.0,334.5,1.0,89.954544,401.0,499.60834,0.005343511,0.02715545,4.9645214,0.0,May,1,2,1,2,Returning_Visitor,False,True
12.0,875.0,0.0,182.79167,337.0,2749.0583,0.032304525,0.009090249,13.674933,0.0,Aug,3,1,3,8,Returning_Visitor,False,False
6.0,37.333332,0.0,12.0,39.0,4295.305,0.001360544,0.019379845,20.794838,0.0,Aug,2,2,4,3,Returning_Visitor,False,True
0.0,337.0,0.0,385.8,260.0,252.0,0.009850746,0.01375,2.1018503,0.0,May,2,2,1,1,Returning_Visitor,False,False
0.0,324.0,2.0,14.0,9.0,27.375,0.05138889,0.072,45.828346,0.0,Nov,2,3,9,3,Returning_Visitor,False,False
1.0,44.0,0.0,220.25,106.0,612.75,0.008,0.011282051,21.478994,0.0,Nov,2,2,7,1,Returning_Visitor,False,False
0.0,60.25,0.0,143.5,32.0,1226.0,0.022222223,0.012318841,31.91414,0.0,Aug,2,1,1,3,New_Visitor,True,False
6.0,111.666664,0.0,435.25,10.0,787.0,0.073529415,0.0323655,47.573605,0.0,May,2,2,9,1,Returning_Visitor,False,False
6.0,345.01666,0.0,451.5,486.0,1316.4349,0.005268892,0.0186,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
9.0,0.0,0.0,167.0,157.0,303.5,0.015758703,0.004062416,11.484617,0.0,Aug,4,8,2,11,Other,True,True
0.0,413.4996,0.0,431.33334,5.0,503.26666,0.009681373,0.007715618,10.934825,0.0,Feb,1,1,5,1,Returning_Visitor,False,False
0.0,128.8,12.0,265.0,17.0,409.3,0.001315789,0.0345607,11.157343,0.0,Nov,4,2,3,2,Other,True,True
0.0,396.96045,0.0,13.5,151.0,633.4,0.001515152,0.041935485,8.224169,0.0,Mar,2,1,5,6,Returning_Visitor,True,True
0.0,63.5,0.0,0.0,255.0,685.0,0.005343511,0.006805318,32.80852,0.0,Dec,2,1,2,4,Returning_Visitor,True,False
6.0,367.66666,0.0,221.0,46.0,1659.3197,0.012643678,0.007608395,4.230212,0.0,May,3,2,1,1,New_Visitor,False,False
1.0,96.6,0.0,585.625,439.0,475.3,0.09259259,0.016666668,0.13183701,0.0,Dec,1,1,9,11,New_Visitor,False,False
0.0,107.5,0.0,286.08334,81.0,1173.4176,0.00962963,0.06333333,5.7890286,0.0,Dec,2,1,1,1,Returning_Visitor,False,False
6.0,75.86667,0.0,77.0,351.0,376.33334,0.018857144,0.008161036,19.27621,0.0,Dec,4,2,3,4,Returning_Visitor,True,True
7.0,64.5,0.0,0.0,15.0,5504.6953,0.17692308,0.014102564,8.018832,0.0,Mar,2,2,8,6,Returning_Visitor,False,False
0.0,63.4,0.0,28.0,401.0,3509.1309,0.007092199,0.032872807,4.6670794,0.0,Jul,2,1,1,13,Returning_Visitor,False,False
0.0,171.08333,0.0,821.0,3.0,348.43332,0.03224852,0.012431818,0.0,0.0,Nov,4,13,1,1,Returning_Visitor,False,True
0.0,248.5,0.0,1307.0,72.0,487.66666,0.00617284,0.07784314,14.403057,0.0,May,4,2,4,20,Returning_Visitor,False,False
0.0,74.083336,2.0,90.0,87.0,629.2917,0.031506848,0.019090803,45.6125,0.0,Nov,2,2,3,13,Returning_Visitor,True,False
5.0,700.63336,0.0,1258.8334,115.0,1813.2504,0.025287356,0.0243928,11.131714,0.2,Mar,1,2,4,1,Returning_Visitor,False,False
15.0,405.16666,0.0,308.0,92.0,903.7,0.05862069,0.032369193,10.673317,0.0,Nov,3,1,5,1,Returning_Visitor,False,True
6.0,825.0,0.0,575.0,315.0,1368.4849,0.07,0.04680851,22.865845,0.0,Nov,3,1,1,3,Returning_Visitor,False,False
6.0,4.3333335,8.0,433.5,315.0,850.5333,0.005063291,0.007619048,2.3688302,0.0,Aug,1,1,1,1,New_Visitor,True,False
0.0,124.7,0.0,231.875,49.0,271.57858,0.002678571,0.036309525,63.45892,0.0,Nov,1,2,1,2,Returning_Visitor,False,False
4.0,32.333332,1.0,242.8,343.0,113.25,0.000943396,0.012547833,9.836358,0.0,Nov,1,13,3,1,Returning_Visitor,True,True
0.0,339.16666,0.0,37.3,17.0,140.7,0.015151515,0.012333333,24.73875,0.0,Sep,1,1,3,1,New_Visitor,False,False
3.0,495.16666,1.0,559.0833,255.0,696.875,0.005343511,0.0296601,2.3043225,0.0,Nov,1,1,1,2,Returning_Visitor,False,True
1.0,138.91667,0.0,1009.73334,3.0,982.0,0.023015874,0.06732348,1.9124222,0.0,May,2,2,2,12,Returning_Visitor,True,False
0.0,1279.5,0.0,38.0,68.0,832.0909,0.023,0.0095145,1.84752,0.0,Dec,1,1,1,4,Returning_Visitor,True,True
0.0,115.8,0.0,1655.4,49.0,332.33334,0.001212121,0.012080406,0.0,0.0,Aug,2,2,1,8,Returning_Visitor,False,False
0.0,171.0,0.0,117.25,17.0,4215.961,0.015196078,0.003142857,46.778316,0.0,Jul,1,3,1,6,Other,False,True
6.0,128.80952,0.0,244.3,211.0,1750.3334,0.012088889,0.017330846,17.1525,0.0,May,2,2,1,6,Returning_Visitor,False,True
7.0,183.70833,13.0,9.0,38.0,245.0,0.00751634,0.035072464,12.125869,0.0,Nov,1,2,9,1,Returning_Visitor,False,False
0.0,1751.0476,2.0,390.0,37.0,1347.2667,0.000571429,0.013207547,81.33444,0.0,Dec,2,9,1,2,Returning_Visitor,False,False
6.0,136.5,0.0,216.0,58.0,2297.8013,0.003636364,0.021069182,60.58437,0.0,Nov,2,2,3,10,Returning_Visitor,False,False
0.0,26.7,0.0,654.3333,62.0,936.4167,0.023015874,0.024532828,10.217711,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
6.0,165.0,2.0,332.08,486.0,2371.1223,0.018627452,0.034074076,32.324936,0.0,Mar,2,2,3,3,Returning_Visitor,True,False
0.0,146.9,0.0,69.5,3.0,812.0,0.11111111,0.05602564,55.319565,0.2,Mar,2,2,8,1,New_Visitor,True,False
0.0,196.5,1.0,1488.0,279.0,968.6667,0.004871324,0.041944444,2.0392702,0.0,Mar,1,1,7,4,Returning_Visitor,False,False
1.0,39.833332,0.0,861.0,439.0,1249.6282,0.05138889,0.005625881,43.252,0.0,May,1,2,1,4,Other,False,True
0.0,359.0,1.0,214.1,53.0,791.6667,0.04009662,0.014745252,16.940468,0.0,Nov,2,3,1,2,Returning_Visitor,False,False
1.0,106.3,0.0,400.375,162.0,457.58334,0.027272727,0.00716821,76.791046,0.0,Mar,4,1,5,1,New_Visitor,False,False
15.0,64.4,0.0,1022.25,134.0,1481.8667,0.04,0.034188032,0.0,0.4,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,1178.6,0.0,0.0,401.0,2019.8286,0.005952381,0.026320009,67.397095,0.0,Nov,1,1,1,11,Returning_Visitor,False,False
0.0,201.33333,4.0,689.8333,330.0,487.66666,0.08125,0.032959186,22.319124,0.0,Dec,2,2,8,2,Returning_Visitor,True,False
5.0,130.7,0.0,48.5,162.0,1195.8,0.004166667,0.025972223,0.76382893,0.0,Mar,1,1,3,1,New_Visitor,False,False
9.0,192.84763,0.0,503.72223,315.0,548.3333,0.061904762,0.04399093,18.410566,0.0,Nov,2,2,2,6,Other,True,True
6.0,446.38333,0.0,7.6666665,218.0,5943.548,0.004038462,0.035442177,16.100527,0.0,Nov,2,13,3,6,Returning_Visitor,False,False
3.0,214.33333,24.0,164.5,111.0,1077.0076,0.037619047,0.010521398,12.226054,0.6,Mar,4,2,3,20,Other,False,True
7.0,367.66666,0.0,163.66667,17.0,1814.5834,0.007159986,0.007894737,5.798,0.0,Mar,3,1,1,4,Returning_Visitor,False,True
0.0,92.75,0.0,13.5,191.0,3147.5842,0.01025641,0.023,42.419144,0.0,Nov,2,2,5,1,Returning_Visitor,True,False
6.0,43.625,0.0,79.7,62.0,2228.5166,0.024615385,0.029142857,116.33787,0.0,Dec,4,1,1,2,Returning_Visitor,True,False
0.0,81.541664,0.0,62.8,255.0,8125.852,0.011458333,0.028059162,24.340166,0.4,June,8,2,2,3,New_Visitor,False,False
5.0,48.0,0.0,97.64,102.0,2366.6,0.005309735,0.021754386,24.722092,0.0,May,3,2,7,20,Returning_Visitor,False,False
0.0,178.2,0.0,575.0,5.0,588.1667,0.002439024,0.05628205,9.013011,0.0,Nov,1,4,1,1,Returning_Visitor,False,False
19.0,101.85111,0.0,37.833332,80.0,587.73334,0.004356436,0.058285713,8.018832,0.0,May,2,2,1,3,New_Visitor,False,False
0.0,201.33333,0.0,406.91666,2.0,1083.7516,0.002259887,0.013391698,37.861675,0.0,Nov,4,2,5,3,New_Visitor,False,False
0.0,258.14444,0.0,182.79167,18.0,302.3889,0.000668896,0.07,32.730618,0.0,May,2,1,1,6,Returning_Visitor,False,False
0.0,1222.4,0.0,106.8,429.0,947.0,0.005154639,0.034077384,9.294776,0.0,May,4,4,4,1,Returning_Visitor,False,True
0.0,175.48,0.0,20.0,110.0,425.0,0.00962963,0.055555556,5.185165,0.2,Aug,1,2,9,3,Returning_Visitor,False,False
6.0,76.75,0.0,36.0,3.0,156.83333,0.015758703,0.06722222,51.003082,0.4,Mar,2,1,2,20,Other,False,True
3.0,276.86667,3.0,31.0,157.0,710.5417,0.003164557,0.037698414,80.680626,0.0,May,2,2,2,4,Returning_Visitor,False,False
7.0,110.625,0.0,57.0,157.0,438.58334,0.009195402,0.042436976,50.07599,0.0,Mar,2,1,1,4,Returning_Visitor,False,False
6.0,4.3333335,0.0,24.0,106.0,1019.29395,0.011904762,0.001158605,13.402983,0.0,Nov,2,2,1,4,Returning_Visitor,False,False
0.0,115.8,0.0,346.16666,68.0,319.27713,0.005670471,0.025063353,18.849934,0.0,May,1,2,9,8,Returning_Visitor,False,False
6.0,9.0,0.0,5.5,337.0,1029.1703,0.005412371,0.020740742,5.798,0.0,Mar,3,2,4,3,Returning_Visitor,False,False
6.0,104.25,0.0,858.57086,26.0,935.0,0.007070707,0.016993465,5.798,0.0,Aug,2,4,8,3,Returning_Visitor,False,True
1.0,262.0,0.0,28.2,152.0,3785.5625,0.005660377,0.039753087,3.9417362,0.0,Nov,2,4,4,2,New_Visitor,False,False
0.0,51.0,0.0,24.0,401.0,1070.625,0.039285716,0.027956989,59.518505,0.0,Mar,1,1,1,2,Returning_Visitor,True,False
