Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,293.62222,2.0,172.0,53.0,2531.3423,0.009993099,0.15952381,108.089386,0.6,May,2,2,1,1,Returning_Visitor,False,False
2.0,120.0,0.0,141.0,36.0,475.3,0.005342081,0.01827957,14.502744,0.6,May,2,2,3,13,Returning_Visitor,False,False
0.0,204.5,0.0,165.0,7.0,524.0,0.002316602,0.018421054,33.1128,0.0,May,1,2,2,2,Returning_Visitor,False,False
0.0,183.0,0.0,286.08334,2.0,108.416664,0.007692308,0.055833332,11.284114,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,37.2,0.0,380.95715,276.0,63.4,0.021153847,0.029684229,0.268093,0.0,May,1,2,1,12,Returning_Visitor,False,False
0.0,485.33334,0.0,991.25,172.0,3014.2905,0.001470588,0.039007094,17.190739,0.0,Mar,3,1,1,3,Returning_Visitor,False,False
0.0,261.5,1.0,29.2,42.0,344.32144,0.005342081,0.030325202,15.156438,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
11.0,253.75,0.0,48.0,57.0,2476.1548,0.031060606,0.032056738,3.6138291,0.0,Dec,3,2,3,10,Returning_Visitor,False,True
0.0,108.0,0.0,504.5,82.0,1701.8572,0.000888889,0.004514952,10.67717,0.0,May,2,2,1,3,Returning_Visitor,False,False
1.0,266.0,3.0,60.3,248.0,21672.244,0.002616034,0.018421054,109.121155,0.0,Nov,2,2,1,4,Returning_Visitor,False,False
5.0,50.946156,0.0,177.8,70.0,805.5,0.01047619,0.018145896,27.03298,0.0,Dec,4,2,3,14,New_Visitor,False,True
2.0,444.28473,0.0,494.0,37.0,105.5,0.015277778,0.003954802,32.097248,0.0,May,5,2,3,3,Returning_Visitor,True,False
0.0,2720.5,5.0,0.0,55.0,1205.5667,0.003013699,0.026111111,5.697659,0.0,Oct,2,3,2,4,Returning_Visitor,False,False
3.0,618.0,1.0,71.0,33.0,1384.0714,0.18333334,0.01127451,258.54987,0.6,Aug,1,4,1,13,Returning_Visitor,True,False
0.0,176.25,4.0,201.4,276.0,4434.2817,0.010144928,0.01572431,64.08126,0.0,Nov,2,1,3,2,Returning_Visitor,False,False
6.0,164.625,2.0,0.0,439.0,85.5,0.03495192,0.03242424,4.1076612,0.0,Mar,2,1,1,3,Returning_Visitor,False,False
4.0,67.2,0.0,201.4,151.0,506.0,0.007667474,0.023166023,28.128767,0.0,Feb,2,5,1,2,Returning_Visitor,False,False
8.0,252.8125,0.0,0.0,12.0,2549.5344,0.018258179,0.001081081,10.113609,0.0,Dec,2,1,2,1,New_Visitor,False,False
5.0,7.125,0.0,365.25,401.0,593.50714,0.13125,0.01,7.2968893,0.6,May,1,1,4,4,Returning_Visitor,False,False
1.0,169.35,0.0,645.5,6.0,7515.5835,0.010144928,0.021666666,3.0265718,0.6,Dec,3,2,7,3,Returning_Visitor,False,False
9.0,790.9,1.0,75.666664,90.0,281.43332,0.01804878,0.013963964,10.231873,0.0,Mar,3,2,4,3,Returning_Visitor,False,False
0.0,35.5,0.0,909.0,1.0,446.38333,0.004512276,0.027528908,11.11384,0.0,Jul,3,1,3,10,Returning_Visitor,False,False
0.0,431.0,0.0,1024.25,178.0,2664.4167,0.004395604,0.016434109,41.92519,0.0,Nov,2,2,4,1,Returning_Visitor,False,True
1.0,471.06,0.0,105.666664,50.0,9437.77,0.004819277,0.018866213,8.045768,0.0,May,2,2,1,3,Returning_Visitor,True,False
0.0,75.5,0.0,360.0,7.0,2159.0042,0.003093259,0.03380523,49.392715,0.0,Oct,1,2,6,12,Returning_Visitor,False,False
5.0,190.58333,0.0,0.0,226.0,3626.0032,0.011594203,0.02359375,54.048695,0.0,Mar,3,2,7,6,Returning_Visitor,False,False
0.0,0.0,0.0,127.0,189.0,221.5,0.005517241,0.023754789,5.2372246,0.0,Oct,2,2,4,1,Returning_Visitor,False,True
0.0,152.0,0.0,181.95,2.0,2495.615,0.04781874,0.009316239,0.7753181,0.0,May,4,1,1,1,Returning_Visitor,False,False
4.0,150.13333,0.0,45.8,19.0,10044.758,0.024871795,0.014835979,4.718931,0.0,Oct,2,9,6,2,Returning_Visitor,False,False
12.0,277.66666,1.0,291.2,36.0,313.58334,0.019362746,0.010982424,7.231075,0.0,Mar,2,1,1,1,New_Visitor,False,False
7.0,173.54167,3.0,330.0,14.0,649.5,0.001858304,0.0296,57.474,0.0,Oct,2,1,1,6,Returning_Visitor,False,False
0.0,46.0,1.0,141.0,27.0,3989.4856,0.012676056,0.010759765,78.93484,0.0,May,2,2,1,3,New_Visitor,False,False
0.0,269.8,2.0,985.48334,16.0,927.1667,0.033469386,0.018539498,10.098622,0.0,Oct,2,5,1,2,Returning_Visitor,False,False
0.0,107.5,0.0,192.25,28.0,604.0,0.016571429,0.019871796,20.972397,0.0,Jul,5,1,1,11,Returning_Visitor,False,True
0.0,20.066668,0.0,324.5,6.0,1358.1666,0.010009921,0.011688312,4.7605486,0.0,Dec,1,4,3,4,Returning_Visitor,False,False
7.0,0.0,1.0,300.0,28.0,25.75,0.002222222,0.02551724,5.046329,0.0,May,2,2,3,1,Returning_Visitor,False,False
0.0,112.375,0.0,256.06668,77.0,2007.0,0.02595238,0.018421054,8.833826,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
4.0,60.136364,3.0,428.5476,69.0,2146.758,0.011229304,0.028709741,43.99403,0.0,Jul,2,1,3,4,Returning_Visitor,False,False
2.0,77.0,0.0,52.25,16.0,1557.1666,0.013953488,0.006501458,7.8268366,0.0,May,2,3,1,1,Returning_Visitor,False,True
7.0,128.57143,0.0,26.2,101.0,253.5,0.045307443,0.012765306,8.4247875,0.0,Feb,3,2,3,2,Returning_Visitor,False,False
2.0,35.1,1.0,297.2,53.0,871.8333,0.004778942,0.009230769,21.140163,0.0,Mar,2,1,3,3,Returning_Visitor,False,True
2.0,86.061905,0.0,1.0,57.0,452.7976,0.014666667,0.002631579,17.538,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,172.375,0.0,80.0,51.0,785.38336,0.008636364,0.03888889,42.622746,0.0,Aug,3,12,1,3,Returning_Visitor,True,False
0.0,101.083336,0.0,193.16667,258.0,1052.4,0.013285024,0.001724138,18.223043,0.6,Oct,2,2,1,5,Returning_Visitor,False,False
7.0,237.83333,0.0,141.5,50.0,3362.7498,0.007070707,0.04395145,63.553375,0.6,Aug,2,2,3,1,Returning_Visitor,False,True
0.0,316.8229,0.0,219.0,4.0,503.63333,0.020588236,0.037593987,0.0,0.0,Oct,2,2,2,1,Returning_Visitor,False,False
0.0,356.6,0.0,1005.0,276.0,1940.2935,0.013684211,0.026231883,96.25512,0.0,Nov,2,2,9,3,Returning_Visitor,False,False
0.0,281.0,0.0,156.0,24.0,1639.0693,0.00025974,0.009803922,9.930187,0.0,Nov,2,2,2,2,Returning_Visitor,True,True
26.0,406.0,0.0,404.0,17.0,399.5,0.024205128,0.067624524,18.23386,0.0,Nov,1,4,1,3,Returning_Visitor,False,False
1.0,197.8,0.0,435.45,81.0,154.8,0.03224852,0.031007752,2.3819711,0.0,Nov,2,2,3,4,Returning_Visitor,False,True
3.0,127.7,1.0,42.4,34.0,69.25,0.023015874,0.029684229,26.130348,0.2,Mar,3,2,1,6,Returning_Visitor,False,False
7.0,125.1,0.0,663.9167,116.0,407.5,0.018518519,0.005185185,32.097248,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
11.0,221.72792,3.0,0.0,14.0,1767.4,0.055,0.053287037,7.224419,0.0,May,2,2,2,2,Returning_Visitor,True,False
1.0,311.1361,3.0,26.2,2.0,4518.298,0.041269843,0.015490196,4.115854,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
9.0,248.91667,0.0,1005.0,15.0,3165.9583,0.000830955,0.06285714,77.80159,0.0,May,1,1,3,1,Returning_Visitor,False,False
0.0,601.9,0.0,249.8,3.0,6505.3335,0.019362746,0.022173913,13.5942,0.0,Nov,2,2,3,10,Returning_Visitor,False,False
2.0,105.42857,0.0,172.0,34.0,338.23334,0.021153847,0.029541047,29.347708,0.0,Nov,3,3,1,2,Returning_Visitor,True,False
0.0,298.58176,0.0,51.0,11.0,250.5,0.014830918,0.039814815,0.0,0.0,Feb,1,4,1,19,Returning_Visitor,False,False
0.0,140.675,0.0,560.0,275.0,5.0,0.009345794,0.015196078,2.9175181,0.0,Dec,3,1,1,1,Returning_Visitor,False,False
0.0,1347.75,0.0,45.8,141.0,0.0,0.003361345,0.039007094,54.102306,0.0,Dec,2,2,7,4,Returning_Visitor,False,False
3.0,233.0,0.0,157.0,2.0,20.0,0.002040816,0.06825397,0.0,0.6,Dec,1,1,2,1,Returning_Visitor,False,False
2.0,213.97223,3.0,225.36667,27.0,933.55,0.003603604,0.03729051,115.48625,0.0,Dec,1,2,6,3,New_Visitor,False,False
0.0,57.425,0.0,49.0,188.0,1699.3276,0.003723404,0.020634921,1.2666591,0.0,Jul,1,2,1,2,New_Visitor,False,True
24.0,90.17857,2.0,286.08334,449.0,6141.432,0.05225225,0.051754385,63.553375,0.0,Nov,4,1,1,19,Returning_Visitor,False,False
10.0,253.75,0.0,88.6,27.0,698.0,0.003571429,0.032608695,10.69238,0.0,Nov,2,8,4,1,Returning_Visitor,False,False
0.0,0.0,2.0,91.2,40.0,5178.5317,0.003645833,0.029142857,3.3338356,0.0,May,5,2,9,6,Returning_Visitor,True,True
3.0,192.5,0.0,137.83333,34.0,304.54166,0.014979592,0.041935485,17.929834,0.6,Nov,2,1,1,3,Returning_Visitor,False,False
4.0,416.39285,0.0,1005.0,36.0,749.23334,0.004266667,0.03167916,48.995266,0.6,June,2,2,1,1,Returning_Visitor,False,False
0.0,34.180954,1.0,237.0,149.0,1668.95,0.013684211,0.011041667,8.052496,0.0,May,1,2,1,6,Returning_Visitor,False,False
0.0,148.66667,0.0,0.0,123.0,2219.8667,0.0163522,0.04177778,16.100527,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
1.0,214.62143,0.0,31.7,204.0,1310.637,0.024205128,0.029871795,71.944,0.0,Nov,2,1,4,1,Returning_Visitor,False,False
0.0,11.333333,0.0,65.4,343.0,590.5833,0.039215688,0.017352091,0.0,0.0,May,2,2,9,4,Other,False,False
3.0,280.33667,5.0,277.5,20.0,327.65,0.002962963,0.017207792,13.91047,0.0,Nov,2,2,4,3,Returning_Visitor,False,False
2.0,204.5,0.0,629.5143,70.0,508.25,0.17692308,0.019871796,13.18501,0.0,May,3,2,1,1,Returning_Visitor,False,False
3.0,12.833333,1.0,154.83333,6.0,1544.5333,0.005367232,0.1625,22.659412,0.0,Nov,1,2,1,1,Returning_Visitor,False,False
9.0,466.5,0.0,155.5,227.0,1370.0381,0.007058824,0.053030305,5.6479945,0.0,Dec,3,1,1,2,Returning_Visitor,False,False
8.0,172.375,1.0,113.8,17.0,589.25104,0.009039548,0.072413795,67.30929,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
4.0,130.83333,0.0,134.5,90.0,522.0,0.001025641,0.0412465,12.837051,0.0,Feb,2,2,1,2,Returning_Visitor,False,False
0.0,38.577778,0.0,584.0,250.0,536.32275,0.002968037,0.023117503,14.502744,0.0,Mar,4,2,7,3,Returning_Visitor,False,False
0.0,109.0,0.0,0.0,248.0,755.25,0.006439394,0.003954802,43.252,0.0,Nov,2,2,1,10,Returning_Visitor,True,False
1.0,79.22,1.0,249.8,189.0,342.125,0.01827957,0.10855856,54.048695,0.0,Aug,1,2,3,1,Returning_Visitor,False,False
13.0,74.4,0.0,380.95715,9.0,507.33334,0.004,0.026231883,18.992693,0.0,Dec,2,2,9,1,Returning_Visitor,False,False
1.0,281.63095,0.0,20.0,401.0,625.0,0.009489489,0.007881773,43.03066,0.0,May,2,2,3,2,Returning_Visitor,False,False
5.0,262.5,0.0,1360.0,449.0,616.4,0.015873017,0.02878788,55.23646,0.0,Oct,1,2,3,3,Returning_Visitor,False,False
3.0,656.0,0.0,49.5,50.0,647.5,0.026470589,0.013157895,15.33867,0.0,May,1,2,9,1,Returning_Visitor,True,False
0.0,208.25,0.0,0.0,29.0,457.58334,0.002419355,0.027681159,8.604391,0.0,Aug,3,4,3,6,Returning_Visitor,False,False
2.0,311.1361,0.0,228.5,231.0,585.37,0.010917582,0.025,13.18501,0.0,May,5,2,1,1,Returning_Visitor,True,True
0.0,73.0,0.0,31.7,401.0,2702.3904,0.003108808,0.010557237,12.360043,0.0,Mar,2,2,3,3,Returning_Visitor,False,False
0.0,57.25,0.0,100.25,11.0,990.4643,0.046153847,0.04114286,19.82771,0.0,Nov,2,2,6,12,Returning_Visitor,False,False
10.0,250.33333,0.0,0.0,111.0,769.5,0.002061856,0.012745098,138.32083,0.0,Dec,3,2,3,12,Returning_Visitor,True,False
6.0,262.5,0.0,273.0,63.0,2868.1333,0.02142857,0.024358975,9.6410675,0.0,May,2,2,1,11,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,143.0,665.56665,0.003418803,0.017573303,3.1656914,0.0,May,2,5,6,10,Returning_Visitor,True,False
0.0,303.2,0.0,522.1667,27.0,901.26666,0.013157895,0.02111111,14.9279785,0.0,May,2,2,6,1,Returning_Visitor,False,False
0.0,218.6,0.0,55.5,205.0,1369.75,0.005474453,0.029296378,9.127391,0.0,Mar,2,1,1,3,Returning_Visitor,False,False
6.0,315.16666,0.0,44.0,85.0,615.0,0.0112,0.014052288,12.226054,0.0,Dec,3,2,1,4,Returning_Visitor,False,False
0.0,712.0,6.0,494.0,119.0,1952.75,0.0,0.023561817,7.053335,0.0,Nov,1,2,6,6,Returning_Visitor,True,False
15.0,127.0,0.0,365.25,139.0,1279.8066,0.0,0.01829932,22.588865,0.0,May,2,2,1,2,Returning_Visitor,False,False
3.0,2407.4238,3.0,100.25,31.0,210.5,0.02705314,0.039007094,30.872272,0.0,Nov,2,4,7,2,Returning_Visitor,False,False
1.0,31.6,0.0,13.1,4.0,734.0,0.012280702,0.01712963,22.629896,0.0,Mar,2,1,3,13,Returning_Visitor,False,False
0.0,97.75,0.0,127.0,1.0,719.88336,0.022,0.012765306,5.793027,0.6,Sep,3,1,1,2,Returning_Visitor,False,False
4.0,266.0,0.0,428.5476,145.0,11240.977,0.025581395,0.018695652,2.5790648,0.0,May,2,2,1,1,Returning_Visitor,False,True
12.0,93.0,0.0,62.4,179.0,2056.107,0.008321168,0.02079365,14.759116,0.0,Dec,2,2,1,10,Returning_Visitor,False,False
4.0,115.888885,0.0,0.0,33.0,1783.1222,0.001149425,0.03470238,50.091217,0.0,May,2,2,3,2,Returning_Visitor,False,False
0.0,28.65,0.0,339.5,15.0,1048.9802,0.006153846,0.048583042,8.83351,0.0,Mar,2,5,2,2,New_Visitor,True,False
5.0,399.8,0.0,125.5,222.0,212.91667,0.02595238,0.019931974,9.849816,0.0,Mar,1,2,2,5,Returning_Visitor,True,False
9.0,98.35,0.0,339.5,77.0,1231.1603,0.008311643,0.007301587,5.763679,0.0,Jul,2,1,4,10,Returning_Visitor,False,True
0.0,399.75,0.0,201.4,7.0,479.1,0.013,0.030193184,13.184082,0.0,Nov,1,3,1,2,Returning_Visitor,False,True
6.0,54.0,0.0,26.2,250.0,343.625,0.021276595,0.023117503,107.94,0.0,Sep,2,2,1,4,Returning_Visitor,False,False
10.0,39.5,0.0,45.8,94.0,304.54166,0.0,0.03653061,61.91792,0.0,May,1,1,3,3,Returning_Visitor,False,True
3.0,236.9,0.0,80.0,119.0,8276.293,0.000830955,0.017527554,13.91047,0.0,May,4,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,135.0,240.0,618.25,0.031060606,0.015833333,8.781144,0.2,Feb,2,2,3,3,Returning_Visitor,False,False
1.0,269.8,0.0,44.0,230.0,2440.4736,0.013157895,0.019676875,76.780945,0.0,Aug,1,1,3,3,Returning_Visitor,False,False
2.0,236.25,0.0,68.75,248.0,2641.4167,0.002758621,0.014292461,18.085846,0.0,May,2,2,3,5,Returning_Visitor,False,False
0.0,118.0,0.0,386.0,250.0,304.54166,0.008843537,0.001481481,91.246,0.0,May,1,2,8,2,Returning_Visitor,True,False
4.0,126.07692,0.0,559.0,46.0,717.4667,0.009770115,0.039007094,3.0140257,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
0.0,571.5,0.0,36.6,204.0,226.83333,0.003278689,0.004761905,7.480516,0.0,May,2,2,1,3,Returning_Visitor,True,False
5.0,229.75,0.0,193.16667,401.0,27.266666,0.0,0.014814815,18.078022,0.0,Oct,3,2,9,3,Returning_Visitor,False,False
4.0,3.0,0.0,272.5,11.0,3974.5344,0.012195122,0.012520167,5.921482,0.0,Jul,2,5,6,7,New_Visitor,False,True
7.0,174.6,5.0,23.75,14.0,149.6,0.041269843,0.01626984,15.988034,0.0,June,2,1,3,1,Returning_Visitor,False,False
0.0,191.0,0.0,138.75,219.0,616.4,0.03181818,0.00912201,94.01683,0.0,May,2,2,1,2,Returning_Visitor,False,False
2.0,163.66667,0.0,234.5,227.0,775.3333,0.007496464,0.033208873,7.224419,0.6,Nov,1,1,1,1,Returning_Visitor,False,False
4.0,81.0,0.0,0.0,14.0,71.75,0.010365854,0.002051282,64.08126,0.0,Mar,2,2,3,11,Returning_Visitor,False,False
10.0,943.0,0.0,169.2,150.0,1045.8334,0.001111111,0.03816999,41.34613,0.0,May,4,2,2,1,Returning_Visitor,False,True
0.0,645.6667,0.0,271.25,324.0,1040.2,0.003947368,0.032253522,14.683246,0.0,May,2,2,3,2,Returning_Visitor,True,False
0.0,398.0,0.0,191.86667,248.0,577.0,0.022222223,0.009230769,258.54987,0.0,Oct,3,4,1,4,Returning_Visitor,False,False
4.0,456.23334,0.0,0.0,174.0,879.8,0.001098901,0.005788982,39.7173,0.0,Sep,1,5,3,20,Returning_Visitor,False,False
0.0,0.0,0.0,103.8,127.0,2815.4167,0.002142857,0.025282905,67.02771,0.0,Nov,4,2,1,1,Returning_Visitor,False,False
3.0,452.5,3.0,365.25,250.0,643.5,0.018367346,0.027790835,26.120153,0.0,Mar,4,2,4,1,Returning_Visitor,True,False
2.0,77.75,0.0,26.2,276.0,2091.0376,0.003928571,0.005345441,26.130348,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
1.0,101.5,0.0,515.0,186.0,611.0833,0.010731707,0.123809524,11.876914,0.0,Aug,3,2,6,3,New_Visitor,False,True
0.0,253.06667,4.0,71.0,226.0,3312.5,0.002678571,0.027991453,0.8701485,0.0,May,3,2,5,13,Returning_Visitor,False,False
7.0,114.666664,0.0,141.0,9.0,2011.0416,0.0112,0.03269231,5.2372246,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
3.0,533.5914,0.0,140.83333,54.0,2720.6714,0.001949318,0.030325202,8.781144,0.0,May,3,2,3,1,Returning_Visitor,False,False
0.0,90.7,0.0,450.0,65.0,222.4,0.013541667,0.023125,13.18501,0.0,May,2,2,2,2,New_Visitor,True,False
9.0,148.66667,0.0,114.0,227.0,859.3333,0.0,0.03708094,40.401447,0.6,Nov,3,2,1,1,Returning_Visitor,False,False
2.0,656.0,0.0,18.4,231.0,2861.9666,0.00198939,0.038192738,85.75286,0.0,Aug,2,2,3,2,Returning_Visitor,False,False
2.0,52.75,0.0,36.25,53.0,379.0,0.0,0.027777778,0.0,0.0,May,2,1,2,2,Returning_Visitor,False,False
1.0,243.16667,0.0,991.25,7.0,2056.107,0.00025974,0.0125,6.664928,0.0,May,3,2,4,3,Returning_Visitor,False,False
2.0,712.0,0.0,28.0,124.0,27.266666,0.02142857,0.047348484,8.482727,0.0,Feb,3,4,3,1,Returning_Visitor,False,False
0.0,173.54167,0.0,246.33333,200.0,663.2778,0.010185185,0.015483092,49.392715,0.0,Mar,1,1,3,8,Returning_Visitor,False,False
3.0,253.06667,0.0,1636.0,17.0,6449.457,0.014666667,0.010869841,77.66478,0.0,Dec,2,5,2,13,Returning_Visitor,False,False
11.0,850.0,0.0,0.0,186.0,507.33334,0.0,0.018039215,4.1976,0.0,Nov,3,2,2,2,Returning_Visitor,False,True
6.0,28.25,0.0,562.0,136.0,7221.0,0.001273885,0.014444444,261.49127,0.0,Aug,3,2,7,10,Returning_Visitor,False,False
0.0,180.13333,0.0,0.0,75.0,377.5,0.009459459,0.010173465,108.089386,0.0,May,1,12,4,1,Returning_Visitor,False,False
0.0,72.94444,0.0,201.4,15.0,1660.3547,0.00453159,0.02878788,7.231075,0.0,Sep,2,2,1,11,Returning_Visitor,False,False
0.0,182.64806,1.0,26.2,230.0,78.333336,0.0,0.03873874,24.752653,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
0.0,19.833334,2.0,316.0,27.0,183.09525,0.010687023,0.09714286,50.41116,0.0,Mar,1,2,1,1,Returning_Visitor,False,False
0.0,37.25,0.0,42.4,33.0,997.2879,0.027272727,0.011041667,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,False,False
3.0,113.25,0.0,36.2,4.0,580.0833,0.0112,0.022424242,3.0140257,0.0,Mar,1,2,9,2,Returning_Visitor,False,False
0.0,38.305557,0.0,546.5,11.0,1056.6583,0.03448276,0.13846155,52.05165,0.0,Mar,4,2,3,8,Returning_Visitor,False,False
5.0,154.02292,0.0,504.5,18.0,2787.25,0.001212121,0.0825,3.870588,0.0,May,2,6,1,2,Returning_Visitor,False,False
6.0,570.25,0.0,0.0,17.0,1673.594,0.023931624,0.009969093,14.744496,0.0,Nov,3,1,1,20,Returning_Visitor,False,False
11.0,353.5,2.0,566.0,81.0,91.25,0.002597403,0.011611098,7.7935286,0.0,Nov,3,1,4,2,New_Visitor,False,False
9.0,205.25,0.0,194.0,6.0,952.4345,0.0,0.041944444,42.267918,0.0,June,2,2,3,2,Returning_Visitor,False,True
5.0,201.5,0.0,182.79167,172.0,977.5333,0.16423076,0.017324561,29.347708,0.0,May,2,3,9,1,Returning_Visitor,False,False
0.0,60.136364,6.0,15.0,21.0,372.81668,0.0,0.020533333,27.07847,0.0,May,2,2,1,2,Returning_Visitor,False,False
0.0,406.0,2.0,168.83333,82.0,2435.6975,0.00867052,0.006061121,23.76322,0.0,Aug,2,2,3,3,Returning_Visitor,False,False
3.0,9.5,0.0,45.8,21.0,432.5,0.004098361,0.04330717,23.5144,0.0,Nov,2,2,4,11,Returning_Visitor,True,True
3.0,57.425,0.0,51.0,4.0,490.83334,0.005474453,0.06818182,59.96777,0.0,May,3,2,3,2,Returning_Visitor,False,False
0.0,475.75,0.0,46.666668,401.0,643.5,0.007972028,0.025396826,12.80819,0.0,Dec,2,4,4,3,Returning_Visitor,False,True
3.0,221.33,0.0,84.5,18.0,1026.75,0.005165165,0.027280668,25.765987,0.0,Nov,2,2,1,4,Returning_Visitor,False,False
