Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
10.0,54.5,1.0,276.25,220.0,245.0,0.0,0.016363636,2.5159159,0.0,Dec,2,2,3,6,Returning_Visitor,False,False
1.0,248.0,0.0,303.0,19.0,525.26666,0.03223684,0.028571429,30.219696,0.0,Dec,2,5,9,3,Returning_Visitor,False,False
0.0,0.0,0.0,70.875,374.0,2028.1726,0.000209249,0.010840336,32.906116,0.0,May,2,4,5,13,Returning_Visitor,True,False
0.0,84.833336,0.0,537.0,129.0,744.1667,0.0,0.032380953,4.4778385,0.0,Dec,2,2,2,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,202.0,2239.503,0.0,0.011342593,63.588,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
1.0,75.416664,0.0,0.0,12.0,536.0357,0.0,0.03374269,8.256573,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,347.5,66.0,114.53333,0.012244898,0.012515263,0.0,0.0,Dec,3,2,4,1,Returning_Visitor,True,False
1.0,0.0,2.0,389.36667,378.0,851.6667,0.003046557,0.01989011,5.251289,0.4,June,2,2,3,1,Returning_Visitor,True,False
2.0,34.0,3.0,0.0,18.0,1220.4333,0.068292685,0.026,9.417273,0.0,Oct,3,2,4,4,New_Visitor,True,False
0.0,276.86667,0.0,9.307693,374.0,886.57,0.001666667,0.022973064,63.935062,0.0,Sep,4,1,2,1,Returning_Visitor,False,False
3.0,247.33333,0.0,211.0,160.0,1448.9286,0.044444446,0.024738632,5.8181515,1.0,May,1,2,1,1,Returning_Visitor,True,False
4.0,251.81429,0.0,0.0,50.0,1838.5,0.015873017,0.029851908,24.897,0.0,Dec,3,2,1,3,Returning_Visitor,True,False
23.0,228.2,0.0,485.83334,31.0,944.8,0.0,0.022222223,1.0881582,0.0,Sep,2,2,7,2,New_Visitor,False,True
2.0,106.18,0.0,0.0,5.0,869.0611,0.0,0.01892857,0.0,0.8,Nov,3,2,3,2,Returning_Visitor,True,False
7.0,170.25,0.0,171.0,255.0,1136.603,0.008844998,0.029535519,12.9443865,0.0,Oct,2,2,3,2,Returning_Visitor,False,False
4.0,0.0,0.0,0.0,17.0,511.16666,0.024738677,0.03037037,51.75776,0.0,Nov,3,2,7,2,New_Visitor,False,True
1.0,739.125,0.0,0.0,271.0,2197.781,0.052380953,0.2,11.694858,0.0,Nov,4,1,7,2,Returning_Visitor,False,True
9.0,102.083336,0.0,0.0,1.0,1076.9584,0.00078125,0.04496246,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,False
0.0,464.5,0.0,110.75,35.0,318.76666,0.008064516,0.2,19.4281,0.0,Mar,1,2,2,2,Returning_Visitor,False,False
2.0,362.0,0.0,0.0,64.0,6732.1245,0.006060606,0.006407828,0.0,0.0,Dec,3,10,9,2,Returning_Visitor,False,True
0.0,574.55,0.0,51.5,193.0,1871.7881,0.02037037,0.024948267,11.274457,0.4,May,2,2,3,1,Returning_Visitor,False,False
5.0,75.4,2.0,16.2,5.0,106.5,0.0125,0.2,0.0,0.0,Oct,2,2,5,20,New_Visitor,False,True
2.0,14.2,0.0,250.0,5.0,159.2,0.005649718,0.03780205,11.107651,0.0,Sep,1,1,1,6,Returning_Visitor,False,False
6.0,50.75,0.0,0.0,71.0,592.8375,0.007017544,0.015796946,9.849816,0.0,Dec,2,2,5,20,Returning_Visitor,True,False
10.0,0.0,14.0,208.6,9.0,3098.6494,0.005230769,0.009315376,5.4663877,0.0,May,2,2,3,2,Returning_Visitor,True,True
2.0,0.0,0.0,0.0,25.0,1140.15,0.037525773,0.02042909,0.0,1.0,Sep,2,2,4,2,Returning_Visitor,False,False
1.0,3.0,0.0,0.0,172.0,1585.6088,0.023529412,0.01518288,0.0,0.0,Nov,1,1,1,8,New_Visitor,False,True
9.0,62.666668,0.0,256.75,6.0,1166.7262,0.024119241,0.003448276,5.638103,0.0,Jul,2,2,1,3,Returning_Visitor,False,False
0.0,86.2,0.0,535.0,4.0,1829.1833,0.005952381,0.02875,7.5134263,0.0,Jul,2,2,6,3,Returning_Visitor,False,False
0.0,0.0,12.0,353.4,31.0,318.25,0.003046557,0.025515152,0.0,0.0,May,2,4,5,2,Returning_Visitor,True,False
0.0,878.7121,1.0,29.75,8.0,1115.2667,0.001136364,0.08928572,0.0,0.0,June,2,4,1,3,Returning_Visitor,False,False
3.0,182.64285,0.0,193.25,3.0,914.5,0.16190477,0.062408965,23.001945,0.0,Nov,2,2,7,3,Returning_Visitor,False,False
15.0,11.428572,0.0,94.0,15.0,724.31665,0.0,0.011764706,42.705055,0.0,May,3,2,3,2,Returning_Visitor,False,False
0.0,53.4,0.0,0.0,69.0,60.5,0.01717251,0.031939603,4.9477663,0.0,Feb,1,1,7,3,Returning_Visitor,True,False
6.0,0.0,0.0,0.0,72.0,34.5,0.0,0.026406456,3.7265303,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
2.0,200.5,0.0,0.0,37.0,3580.3333,0.009259259,0.03736434,0.0,0.0,Aug,2,2,1,17,Returning_Visitor,True,True
7.0,68.8,0.0,0.0,91.0,150.8,0.0,0.1625,13.60512,0.0,Nov,3,2,3,10,Returning_Visitor,True,False
19.0,417.25,0.0,34.625,154.0,1759.6865,0.017021278,0.008391881,33.41174,0.0,Nov,2,4,6,6,Returning_Visitor,False,True
0.0,559.1667,0.0,0.0,154.0,251.66667,0.05862069,0.00617284,9.001857,0.8,May,3,2,3,1,Returning_Visitor,False,False
0.0,112.333336,0.0,0.0,18.0,1882.1134,0.003888889,0.041065574,10.734617,0.0,May,2,2,1,1,Returning_Visitor,False,False
5.0,92.6,0.0,0.0,12.0,2820.9524,0.010185185,0.05423077,3.7265303,0.0,May,1,6,1,6,Returning_Visitor,False,False
6.0,155.7,0.0,0.0,30.0,66.4,0.0,0.027350428,23.183052,0.0,May,3,4,3,1,Returning_Visitor,False,False
7.0,102.166664,0.0,385.8,18.0,291.25897,0.007007576,0.021627972,97.98,0.0,Nov,3,3,2,8,Returning_Visitor,False,True
7.0,0.0,4.0,685.25,29.0,735.51514,0.000653595,0.036336087,0.0,0.0,Mar,3,2,2,2,Returning_Visitor,True,True
1.0,122.5,0.0,152.2,13.0,14.6,0.016969698,0.04710744,24.07952,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0.0,109.7,24.0,58.166668,72.0,1734.781,0.003454411,0.018233487,3.0265718,0.0,Nov,2,2,1,7,Returning_Visitor,False,True
0.0,216.23,0.0,69.5,16.0,678.0,0.02969697,0.031399947,34.6016,0.0,June,2,2,6,1,Returning_Visitor,False,False
0.0,20.15,0.0,0.0,18.0,3262.3508,0.009,0.016345046,18.871458,0.0,May,2,2,6,1,Returning_Visitor,False,False
1.0,564.9,0.0,0.0,6.0,6673.2915,0.004787234,0.041538462,51.75776,0.0,Dec,2,4,4,1,Returning_Visitor,False,False
17.0,133.4,0.0,0.0,15.0,155.83333,0.007017544,0.042857144,41.67536,0.0,Dec,3,3,6,3,Returning_Visitor,True,False
0.0,23.0,0.0,417.0,52.0,1985.0,0.013593814,0.031851593,32.897015,0.0,Nov,2,2,6,2,Returning_Visitor,False,False
1.0,32.833332,0.0,447.5,9.0,465.25,0.090322584,0.010140622,27.831161,0.2,Dec,2,6,1,2,New_Visitor,True,False
1.0,69.0,0.0,0.0,34.0,196.0,0.0,0.04186813,3.7265303,0.0,Dec,3,2,1,3,Returning_Visitor,False,False
5.0,110.53571,0.0,0.0,75.0,707.7,0.0,0.05135135,0.0,1.0,May,1,1,2,11,Returning_Visitor,True,False
4.0,68.01428,2.0,541.0,26.0,856.3333,0.005102041,0.019375648,0.0,0.0,Mar,2,2,6,16,Returning_Visitor,False,True
0.0,123.2,0.0,261.63333,23.0,55.5,0.001680672,0.052941177,2.5684838,0.0,Mar,2,2,3,3,Returning_Visitor,True,False
6.0,192.57143,0.0,0.0,11.0,61.5,0.003956044,0.005263158,0.0,0.0,Aug,2,2,1,2,Returning_Visitor,False,True
0.0,80.066666,0.0,0.0,13.0,1093.0,0.003043735,0.2,0.0,0.0,Dec,3,2,7,17,New_Visitor,False,True
0.0,172.4,7.0,402.0,150.0,2557.35,0.006060606,0.015495489,0.0,1.0,Oct,3,2,3,2,Returning_Visitor,True,False
0.0,70.333336,0.0,0.0,49.0,606.5,0.001315789,0.021604938,24.16451,0.2,May,4,1,1,1,Returning_Visitor,False,True
1.0,81.666664,0.0,0.0,138.0,905.6,0.05818182,0.014283416,9.849816,0.6,May,3,2,1,2,Returning_Visitor,False,False
1.0,303.92798,0.0,1258.8334,54.0,1986.5531,0.007667474,0.046060607,4.8473654,0.0,Sep,2,5,3,1,Returning_Visitor,False,False
0.0,50.15,1.0,0.0,39.0,1505.1666,0.0,0.005833333,8.256573,0.0,May,3,2,8,2,New_Visitor,False,False
0.0,390.5,0.0,0.0,221.0,274.58334,0.00130719,0.033862434,2.3976,0.0,Mar,2,2,5,1,Returning_Visitor,False,False
15.0,22.25,0.0,186.23334,68.0,2085.9727,0.003188406,0.032142855,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,4.0,27.2,54.0,6038.2446,0.0,0.042,5.77096,0.0,Dec,2,2,7,1,Returning_Visitor,False,False
5.0,512.58057,0.0,187.0,21.0,32.5,0.004487179,0.031153847,0.0,0.0,Dec,2,2,9,2,New_Visitor,True,False
6.0,176.5,0.0,0.0,75.0,1040.3334,0.0,0.06666667,65.29516,0.0,Nov,3,2,2,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,6.0,116.333336,0.0112,0.021929825,4.4778385,0.0,Nov,1,1,2,13,Returning_Visitor,False,False
0.0,159.2,3.0,428.5476,22.0,620.5,0.005,0.1,6.3737707,1.0,May,2,4,3,1,Returning_Visitor,False,False
1.0,222.875,0.0,246.8,8.0,1035.0834,0.011805556,0.044557825,68.376,0.0,Dec,3,2,3,12,New_Visitor,True,False
2.0,771.9286,0.0,71.0,19.0,115.625,0.0,0.012515263,15.004762,0.0,Nov,2,2,7,6,Returning_Visitor,False,False
0.0,0.0,1.0,0.0,67.0,4270.1416,0.0015625,0.02454844,0.0,0.0,Sep,3,2,3,3,Returning_Visitor,False,False
0.0,250.22223,0.0,108.0,15.0,5284.817,0.001315789,0.05473684,34.277084,0.0,Mar,2,2,3,13,Returning_Visitor,True,False
3.0,11.5,1.0,250.66667,3.0,196.33333,0.002272727,0.024404762,42.86628,0.0,May,2,2,1,3,Returning_Visitor,False,False
9.0,140.675,0.0,330.0,6.0,4051.375,0.05,0.03901099,34.039974,0.0,Nov,2,2,5,10,Returning_Visitor,False,False
1.0,91.9,0.0,0.0,1.0,26.7,0.005333333,0.023267327,0.0,0.0,Nov,1,1,3,1,Returning_Visitor,False,False
22.0,228.72,2.0,0.0,60.0,1579.375,0.003555556,0.075942,9.597405,0.0,Dec,3,2,3,2,Returning_Visitor,True,False
11.0,0.0,3.0,1024.25,40.0,1792.4667,0.01,0.014285714,3.2712147,0.0,Dec,1,4,8,3,Returning_Visitor,False,False
5.0,654.775,12.0,333.5,2.0,670.0,0.01097561,0.08301282,18.871458,0.0,Dec,3,2,1,3,Returning_Visitor,False,False
3.0,81.22222,0.0,0.0,220.0,2777.6667,0.004093567,0.021333333,10.648057,0.0,Nov,1,1,9,6,New_Visitor,True,False
0.0,6.3333335,0.0,15.0,88.0,1281.0,0.013620072,0.008391881,2.5790648,0.0,Dec,3,2,3,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,154.0,293.0,0.004487179,0.005708347,92.9395,0.0,Jul,1,1,3,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,440.0,1183.05,0.09166667,0.037057105,0.0,0.0,May,2,6,8,2,Returning_Visitor,False,True
11.0,641.5357,0.0,0.0,13.0,1456.9166,0.2,0.11923077,43.20757,0.6,May,1,6,2,5,Returning_Visitor,False,False
5.0,216.75,0.0,0.0,4.0,1616.4258,0.0,0.04330717,83.93274,0.0,Oct,2,2,3,2,Returning_Visitor,True,True
8.0,121.26667,0.0,848.4167,16.0,1655.57,0.005228758,0.008641975,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,False
2.0,0.0,5.0,85.0,4.0,948.34283,0.012280702,0.018863427,19.4281,0.0,Oct,1,1,2,3,Returning_Visitor,True,False
7.0,479.25,0.0,111.166664,22.0,1321.0592,0.0,0.016111111,8.5671425,0.0,Nov,3,2,3,4,Returning_Visitor,False,True
2.0,231.0,0.0,224.0,6.0,585.17834,0.0,0.01518288,50.9925,0.0,Mar,2,2,6,1,Returning_Visitor,True,False
1.0,227.375,0.0,0.0,6.0,447.0476,0.004824561,0.034479167,0.0,0.0,Sep,3,2,7,2,New_Visitor,False,True
0.0,237.0,0.0,0.0,174.0,55.4,0.005970149,0.014728682,2.982411,0.0,May,1,1,1,10,Returning_Visitor,False,False
1.0,46.61111,0.0,216.5,11.0,535.0,0.006857143,0.01344086,0.0,0.0,Dec,3,2,1,16,Returning_Visitor,False,True
1.0,127.416664,2.0,41.0,105.0,1166.1666,0.002469136,0.008213489,29.45815,0.0,Sep,1,1,5,1,Returning_Visitor,False,False
7.0,0.0,0.0,208.6,27.0,133.73334,0.093333334,0.009090249,3.6913447,0.0,Mar,2,2,1,6,Returning_Visitor,False,False
21.0,105.2,0.0,24.2,5.0,2696.1086,0.2,0.007471264,0.0,0.0,May,2,2,1,1,Returning_Visitor,True,False
0.0,49.8,0.0,20.6,4.0,2807.1648,0.0,0.08061224,25.85442,0.8,May,1,11,4,2,Returning_Visitor,False,False
0.0,465.83334,0.0,0.0,5.0,5496.6304,0.013114754,0.019472789,8.069028,0.0,Mar,2,2,2,3,Returning_Visitor,False,False
0.0,100.1,0.0,0.0,6.0,1338.8,0.010632603,0.05111111,0.0,0.0,Dec,2,5,3,2,Returning_Visitor,False,False
0.0,105.56442,0.0,0.0,25.0,522.6667,0.04255319,0.06817043,0.0,0.8,May,1,8,1,2,Returning_Visitor,False,False
0.0,111.5,0.0,0.0,10.0,791.95593,0.017021278,0.026731603,2.491316,0.0,Nov,2,2,1,4,Returning_Visitor,False,False
0.0,81.22222,0.0,0.0,10.0,127.166664,0.002564103,0.02454844,33.1128,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
7.0,0.0,0.0,140.0,151.0,296.76666,0.0,0.058285713,0.78027743,0.0,Nov,2,2,6,2,Returning_Visitor,False,False
2.0,69.23333,1.0,693.0,7.0,3013.117,0.0,0.000409836,7.935286,0.0,Oct,2,2,7,2,Returning_Visitor,False,False
2.0,245.46666,0.0,0.0,3.0,1954.7542,0.01,0.02434568,6.3737707,0.0,May,2,2,7,6,Returning_Visitor,False,False
0.0,177.16667,0.0,122.5,3.0,5286.2085,0.2,0.023928571,0.0,0.2,May,1,1,1,1,Returning_Visitor,False,False
1.0,0.0,5.0,693.0,5.0,830.93335,0.006666667,0.10333333,0.0,0.0,Aug,3,2,4,2,Returning_Visitor,False,True
0.0,210.0,0.0,171.0,17.0,336.13834,0.007286432,0.051960785,34.856606,0.0,Nov,2,2,3,4,Returning_Visitor,False,False
0.0,89.333336,0.0,665.5,14.0,3799.2,0.02745922,0.003125,16.09065,0.0,Mar,2,2,7,4,Returning_Visitor,False,False
0.0,251.61905,1.0,0.0,9.0,1179.0142,0.0,0.020522088,15.156438,0.0,Dec,4,1,1,10,Returning_Visitor,False,False
0.0,479.25,0.0,0.0,19.0,1222.25,0.003797468,0.018119657,4.374401,0.0,Aug,2,2,3,13,Returning_Visitor,False,False
6.0,110.40909,2.0,541.0,84.0,297.25,0.0,0.03247619,27.7134,0.0,May,2,2,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,858.57086,7.0,101.8,0.020408163,0.03440329,0.0,0.0,Mar,5,4,6,1,Returning_Visitor,False,False
6.0,211.25,0.0,0.0,4.0,9951.359,0.011252599,0.06,0.0,0.0,Nov,3,2,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,388.66666,374.0,1335.7733,0.0,0.05423077,24.289015,0.0,June,2,2,1,8,New_Visitor,False,False
0.0,22.0,0.0,19.5,385.0,4100.2554,0.06111111,0.10714286,0.0,0.0,Dec,2,2,1,6,Returning_Visitor,False,False
0.0,129.66667,1.0,0.0,17.0,169.375,0.019565217,0.007142857,0.0,0.0,May,4,2,5,2,Returning_Visitor,False,False
26.0,18.5,3.0,58.95238,14.0,66.9,0.0,0.02039072,3.4644442,0.0,Mar,1,1,7,1,Returning_Visitor,True,False
2.0,427.06668,0.0,0.0,135.0,547.5,0.002514286,0.15833333,5.763679,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
0.0,123.46429,1.0,246.8,6.0,3459.48,0.011111111,0.022973064,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
8.0,362.0,0.0,38.9,58.0,4864.147,0.02357037,0.03397877,0.0,0.0,May,2,2,1,10,Returning_Visitor,False,False
1.0,0.0,3.0,0.0,24.0,1138.5,0.044444446,0.023099415,0.0,0.0,Jul,8,13,4,2,Other,False,False
17.0,509.66666,0.0,0.0,44.0,128.23334,0.006343284,0.020798504,2.982411,0.0,Nov,3,2,2,1,Returning_Visitor,True,False
10.0,34.0,0.0,0.0,14.0,402.16666,0.01533101,0.02037037,75.62995,0.0,Dec,3,4,1,4,Returning_Visitor,False,True
0.0,172.0,0.0,17.25,152.0,2607.5,0.036842104,0.037373737,18.086449,0.6,May,2,6,1,10,Returning_Visitor,False,False
1.0,172.4,0.0,111.166664,56.0,4008.5784,0.002528736,0.075,20.608364,0.0,Jul,2,5,6,2,Returning_Visitor,False,False
10.0,242.63333,0.0,37.3,4.0,1870.9667,0.01,0.0175,24.872086,0.0,Aug,1,1,8,15,New_Visitor,True,True
21.0,0.0,0.0,0.0,10.0,466.75,0.0,0.04895833,0.0,0.0,Aug,2,5,1,2,Returning_Visitor,False,False
2.0,0.0,0.0,31.5,29.0,96.5,0.03888889,0.00985167,5.1377144,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
0.0,334.25,0.0,0.0,31.0,6673.2915,0.003958333,0.04895833,49.55482,0.0,Mar,2,4,4,3,Returning_Visitor,False,False
3.0,209.625,5.0,126.0,64.0,35.927776,0.008955224,0.013240553,3.0265718,0.0,May,2,2,1,1,Returning_Visitor,True,False
0.0,396.96045,0.0,155.375,11.0,166.12,0.13125,0.021957671,49.47041,0.4,May,3,2,3,2,Returning_Visitor,False,False
3.0,89.5,0.0,40.8,23.0,2059.7,0.002272727,0.010650662,10.129596,0.0,Dec,2,2,9,3,Returning_Visitor,True,False
0.0,115.5,0.0,46.5,65.0,1137.0,0.0,0.018010752,45.96751,0.0,Dec,3,2,6,1,Returning_Visitor,False,False
0.0,259.28366,0.0,0.0,121.0,1405.327,0.05818182,0.018181818,38.926483,0.0,Aug,2,2,1,8,New_Visitor,False,False
1.0,0.0,0.0,208.6,10.0,166.16667,0.000766284,0.009876543,0.1506505,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
0.0,155.7,0.0,0.0,16.0,5619.385,0.0,0.014117647,10.056087,0.8,May,2,2,3,1,Returning_Visitor,False,False
0.0,95.3,0.0,907.8333,31.0,219.6,0.031770833,0.013015873,15.156438,0.4,June,1,1,6,2,Returning_Visitor,True,False
0.0,180.5,1.0,0.0,19.0,1406.2095,0.0,0.022481686,19.447079,0.6,Sep,2,2,1,10,New_Visitor,False,True
4.0,21.25,0.0,0.0,30.0,3242.0,0.09166667,0.14444445,55.011314,0.0,Oct,3,2,3,13,Returning_Visitor,False,False
1.0,379.5,7.0,139.0,15.0,595.0,0.007911051,0.0464397,5.0152726,0.0,Mar,2,2,1,5,New_Visitor,False,True
0.0,238.77563,1.0,417.0,36.0,1238.375,0.005714286,0.013846154,0.0,0.0,June,1,1,1,1,Returning_Visitor,True,False
2.0,168.5,0.0,56.4,11.0,768.4133,0.003956044,0.041065574,4.9702196,0.0,Nov,2,5,1,5,New_Visitor,False,False
0.0,127.666664,0.0,0.0,74.0,2656.1833,0.0,0.01031746,8.325207,0.0,May,3,2,3,1,Returning_Visitor,True,False
0.0,17.0,0.0,0.0,9.0,209.5,0.009722222,0.03,30.219696,0.0,Mar,2,2,3,11,Returning_Visitor,False,False
0.0,84.833336,0.0,0.0,79.0,461.22223,0.01,0.036842104,24.699839,0.0,Nov,1,1,1,1,Returning_Visitor,False,True
0.0,266.875,0.0,516.0,6.0,480.85715,0.0,0.024444444,0.0,0.2,Mar,2,2,7,4,Returning_Visitor,False,False
2.0,335.8,0.0,0.0,79.0,540.3333,0.005072464,0.03780205,7.562922,0.0,Oct,2,2,1,4,Returning_Visitor,False,False
5.0,186.9762,0.0,100.8,1.0,205.5,0.013793103,0.010451977,47.573605,0.2,Dec,1,1,1,1,Returning_Visitor,True,False
17.0,286.93332,0.0,287.5,60.0,1140.15,0.09166667,0.011565934,83.93274,0.0,Dec,3,2,7,8,Returning_Visitor,True,False
0.0,393.26666,0.0,0.0,30.0,1148.1666,0.00212766,0.030709878,13.60512,0.0,Dec,1,1,4,6,Returning_Visitor,False,False
2.0,83.99524,2.0,0.0,24.0,1165.84,0.0055,0.03,9.139761,0.0,Sep,2,2,4,6,Returning_Visitor,False,False
0.0,65.166664,0.0,65.0,120.0,1647.1523,0.015196078,0.01597088,22.536938,0.0,Aug,3,2,1,2,Returning_Visitor,False,False
1.0,134.75,4.0,144.0,3.0,6512.0107,0.002959159,0.03935484,18.111485,0.0,Mar,2,2,1,13,Returning_Visitor,False,False
4.0,35.125,0.0,0.0,16.0,253.1,0.0112,0.03827778,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
8.0,5.0666666,4.0,0.0,4.0,1485.5667,0.00754386,0.010971792,56.3176,0.6,May,3,2,2,8,Returning_Visitor,False,False
1.0,208.88889,0.0,0.0,93.0,851.0,0.001041667,0.0702381,0.0,0.6,May,1,1,1,2,Returning_Visitor,False,True
0.0,9.0,0.0,0.0,11.0,223.33333,0.001949318,0.05111111,20.331554,0.6,May,2,2,3,4,Returning_Visitor,False,False
4.0,90.0,3.0,182.79167,1.0,386.5,0.0,0.024404762,2.5159159,0.0,May,4,1,1,2,Returning_Visitor,False,False
0.0,86.583336,0.0,0.0,8.0,411.625,0.005747126,0.029042386,45.7504,0.0,Mar,2,6,2,2,Returning_Visitor,False,False
0.0,78.513336,0.0,193.25,3.0,430.16666,0.013285024,0.067857146,28.941805,0.0,Nov,3,2,2,5,New_Visitor,True,True
0.0,142.2,0.0,365.96667,271.0,684.7273,0.010869565,0.2,7.053335,0.0,Dec,2,2,6,3,Returning_Visitor,True,False
0.0,78.35714,0.0,43.2,10.0,87.0,0.003809524,0.016081238,23.13,0.0,May,1,1,1,3,Returning_Visitor,False,False
5.0,161.2,4.0,0.0,2.0,1748.0,0.011764706,0.003142857,69.46176,0.0,May,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,5.0,0.0,138.0,2092.5,0.05909091,0.06425926,15.151049,0.0,Nov,2,2,2,4,Returning_Visitor,False,True
0.0,121.4,2.0,608.45,20.0,156.83333,0.0,0.023369348,14.927841,0.0,May,2,2,8,2,Returning_Visitor,False,False
0.0,95.8,0.0,171.0,20.0,436.5,0.025,0.029285714,3.7097945,0.0,May,2,2,3,2,Returning_Visitor,True,False
21.0,239.92885,1.0,346.16666,83.0,987.6,0.022916667,0.024119047,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,False,False
6.0,57.0,2.0,163.0,11.0,2129.8,0.1,0.032173913,2.842307,0.0,Nov,2,2,9,10,New_Visitor,False,True
3.0,132.72223,0.0,0.0,6.0,1753.5834,0.024119241,0.014666667,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1.0,103.6,0.0,357.0,4.0,487.32095,0.004242424,0.011646771,97.98,0.0,Nov,3,2,3,2,Returning_Visitor,False,False
0.0,402.5,0.0,158.0,3.0,385.29166,0.014074074,0.015483092,3.9260142,0.0,May,2,2,1,2,Returning_Visitor,False,False
2.0,0.0,0.0,46.5,10.0,8684.983,0.0,0.05423077,0.0,0.6,Nov,1,1,2,2,Returning_Visitor,False,False
16.0,75.416664,0.0,493.0,44.0,268.4526,0.0,0.03392857,13.103262,0.0,Dec,2,5,1,2,Returning_Visitor,False,True
16.0,26.75,7.0,417.0,20.0,489.58334,0.012698413,0.020349845,27.79374,0.0,Nov,1,1,1,10,New_Visitor,False,True
6.0,180.8,0.0,9.307693,12.0,281.43332,0.003188406,0.12142857,10.12275,0.0,Nov,2,10,2,7,Returning_Visitor,False,True
2.0,139.0,0.0,0.0,72.0,557.6869,0.0,0.030107526,20.60236,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
3.0,105.2,2.0,171.0,27.0,607.0,0.0,0.08055556,0.0,0.0,June,2,2,2,1,Returning_Visitor,False,False
8.0,299.60318,1.0,66.13333,271.0,806.8333,0.00167364,0.03015873,0.0,0.0,Oct,2,2,1,4,Returning_Visitor,False,False
3.0,1668.5,0.0,0.0,36.0,440.58334,0.002657807,0.042469796,83.96814,0.0,May,3,2,4,2,Returning_Visitor,False,False
0.0,176.66667,0.0,44.4,14.0,2195.581,0.01904762,0.017977208,2.0805335,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
