Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3.0,188.83333,0.0,269.5,174.0,1316.4349,0.000925926,0.025355417,31.819677,0.0,Sep,7,12,4,20,Returning_Visitor,False,True
1.0,76.125,4.0,622.4,20.0,506.16666,0.005980066,0.011728395,20.97144,0.0,Nov,1,2,1,6,Returning_Visitor,True,False
1.0,75.5,7.0,181.72223,106.0,968.6667,0.024119241,0.013546798,15.349886,1.0,Dec,1,1,8,6,Returning_Visitor,False,False
9.0,975.75,3.0,256.06668,98.0,281.425,0.18333334,0.002631579,26.674282,0.0,Nov,3,2,6,17,Returning_Visitor,True,False
1.0,268.16666,9.0,0.0,157.0,298.16666,0.006122449,0.010037879,44.443615,0.0,Dec,2,1,1,20,Returning_Visitor,True,True
20.0,454.0,1.0,404.58334,180.0,4334.8154,0.001034483,0.04207602,34.856606,0.0,Dec,3,8,1,14,Returning_Visitor,False,True
1.0,82.85,5.0,83.0,151.0,406.0,0.00808768,0.028070174,77.10822,0.0,Nov,3,8,4,14,Returning_Visitor,True,False
17.0,25.6,13.0,585.625,34.0,7710.7314,0.006741573,0.012937063,15.152057,0.0,Sep,2,2,1,2,Returning_Visitor,True,False
21.0,209.0,9.0,140.83333,518.0,1514.0378,0.005042017,0.018891526,27.077917,0.0,Nov,7,12,4,18,Other,False,True
2.0,51.708332,0.0,9.0,517.0,670.1667,0.000420168,0.014853801,18.086449,0.0,Oct,2,2,1,2,Returning_Visitor,True,True
8.0,55.325756,0.0,333.5,157.0,1039.4775,0.0052,0.0384058,32.80852,0.0,Sep,3,8,6,2,Other,False,True
1.0,230.16667,2.0,47.75,127.0,774.7288,0.010771277,0.02516129,4.5869102,0.0,Sep,2,8,6,20,Returning_Visitor,False,False
18.0,316.8229,1.0,250.66667,304.0,64.0,0.002722772,0.021391444,6.738395,0.6,Dec,2,2,8,2,Other,True,True
1.0,251.0,4.0,9.0,20.0,219.5,0.014423077,0.009804129,31.63684,0.0,Dec,2,2,1,6,Returning_Visitor,False,True
10.0,198.77272,4.0,164.5,281.0,2930.7222,0.006837607,0.085185185,10.165172,1.0,Nov,1,12,6,6,Returning_Visitor,False,False
1.0,346.70963,6.0,102.25,50.0,227.5,0.008175105,0.050333332,2.514978,0.0,Sep,7,2,1,18,Returning_Visitor,False,True
0.0,105.208336,4.0,193.16667,234.0,4099.7373,0.020689655,0.023216782,40.659725,0.6,Nov,2,2,1,17,Returning_Visitor,False,True
3.0,82.23485,4.0,330.0,106.0,322.5,0.014920635,0.021055382,20.97144,0.0,Nov,1,9,1,2,Returning_Visitor,False,True
1.0,74.0,4.0,585.625,204.0,2230.6006,0.000223214,0.027788462,3.851653,0.6,Dec,7,2,1,17,Returning_Visitor,True,False
1.0,102.8,1.0,224.0,165.0,1844.65,0.0112,0.016297592,32.598644,0.6,Dec,1,8,1,7,Returning_Visitor,False,True
1.0,37.3,4.0,45.266666,17.0,412.875,0.002923977,0.004264323,53.255333,0.0,Nov,3,8,6,18,Other,True,False
3.0,244.0,1.0,254.75,222.0,2472.24,0.011538462,0.015536555,21.032335,0.6,Nov,3,2,1,20,Returning_Visitor,True,True
3.0,125.1,0.0,321.4,230.0,135.5,0.011578947,0.06285714,53.255333,0.0,Nov,2,8,4,20,Returning_Visitor,True,True
17.0,208.0,5.0,22.2,221.0,2605.7024,0.018333333,0.02454844,4.4856787,1.0,Nov,2,9,4,6,Returning_Visitor,False,False
0.0,32.333332,0.0,216.6,180.0,179.5,0.000865801,0.032192983,18.427406,0.0,Nov,2,8,1,17,Returning_Visitor,False,False
1.0,68.8,5.0,204.4,501.0,261.8,0.036507938,0.007317073,72.788,0.0,Nov,2,2,4,20,Returning_Visitor,False,True
10.0,162.49118,6.0,410.5,330.0,2338.5679,0.001149425,0.00137931,8.482727,0.0,Sep,1,2,1,6,Returning_Visitor,False,True
0.0,77.75,0.0,475.2,501.0,717.21906,0.010344828,0.025042424,16.148872,0.6,Dec,2,1,6,1,Returning_Visitor,False,True
3.0,87.0,1.0,90.0,168.0,3954.95,0.012926829,0.009876543,20.97144,0.0,Sep,1,6,1,10,Returning_Visitor,False,False
0.0,285.2,1.0,94.0,129.0,608.5227,0.077419356,0.012385965,13.764736,0.0,Nov,1,8,4,1,Returning_Visitor,False,True
3.0,361.4762,6.0,199.4,157.0,2787.25,0.006959671,0.012613585,3.0121818,0.0,Nov,7,12,6,20,Returning_Visitor,True,True
0.0,175.91667,7.0,608.45,397.0,210.5,0.14666666,0.032261103,60.731556,0.0,Sep,1,12,1,20,Returning_Visitor,False,True
17.0,127.416664,13.0,345.0,152.0,1279.1666,0.003604845,0.03287037,24.289015,0.0,Oct,3,2,6,18,Other,True,True
20.0,215.5,4.0,46.666668,204.0,3111.6833,0.022076923,0.013192815,10.911245,0.0,Nov,2,1,8,6,Returning_Visitor,True,False
2.0,119.566666,1.0,13.833333,221.0,165.0,0.004761905,0.004891304,6.165,0.0,Sep,2,9,1,17,Returning_Visitor,True,True
17.0,334.0,4.0,21.0,36.0,264.75,0.025806451,0.017435897,0.2451529,1.0,Nov,2,9,4,20,Returning_Visitor,False,False
1.0,504.0,4.0,707.5,99.0,4426.651,0.014132104,0.003430424,31.819677,0.6,Oct,2,8,8,18,Returning_Visitor,False,True
2.0,101.666664,5.0,15.1,53.0,1698.0,0.015646258,0.027179487,10.056087,0.0,Nov,3,12,8,18,Returning_Visitor,True,True
0.0,118.8,7.0,255.5,197.0,1783.1222,0.019767443,0.025833333,32.91301,0.0,Nov,2,9,1,2,Other,False,True
20.0,76.125,1.0,239.0,197.0,926.66907,0.06666667,0.08928572,51.117226,0.6,Sep,2,2,8,7,Returning_Visitor,False,True
17.0,61.266666,13.0,22.2,178.0,337.1,0.008695652,0.006127451,46.21605,0.0,Nov,1,2,8,17,Other,False,True
3.0,433.8,9.0,45.266666,304.0,375.0,0.037333332,0.096,107.21702,0.6,Oct,2,2,1,14,Returning_Visitor,False,True
1.0,156.5,1.0,197.41667,42.0,1456.7833,0.004,0.019401737,0.098621406,0.6,Sep,2,8,1,20,Returning_Visitor,False,False
3.0,278.15195,7.0,545.0,501.0,275.7024,0.004347826,0.096969694,9.964444,0.0,Sep,2,1,1,20,Returning_Visitor,True,False
0.0,255.41667,1.0,263.66666,6.0,627.0,0.005797101,0.10909091,10.934825,0.0,Dec,2,1,4,2,Returning_Visitor,False,False
3.0,1687.5,2.0,267.25,204.0,889.36664,0.013513514,0.010446429,60.71287,0.0,Dec,4,2,4,2,Returning_Visitor,True,False
3.0,244.0,7.0,147.0,23.0,179.0,0.01904762,0.022794118,18.849934,0.0,Nov,1,8,1,7,Returning_Visitor,False,False
10.0,209.2,1.0,17.72,99.0,381.4,0.062745094,0.008766234,12.226054,0.0,Nov,1,6,8,6,Other,True,True
3.0,47.833332,6.0,106.0,16.0,608.2167,0.056,0.035172414,8.682742,0.0,Nov,1,2,1,10,Returning_Visitor,True,False
8.0,86.75,1.0,44.0,146.0,2518.2666,0.002420052,0.018487396,8.682742,0.0,Nov,1,2,8,20,Other,False,True
3.0,35.125,1.0,924.0,174.0,3626.0032,0.024324324,0.02904762,92.97624,0.0,Nov,1,2,1,10,Returning_Visitor,True,True
1.0,187.69444,7.0,724.0,112.0,32.5,0.005424955,0.023041703,3.1656914,0.0,Dec,2,2,4,20,Returning_Visitor,False,True
20.0,92.0,7.0,330.0,77.0,168.0,0.020689655,0.008689192,31.40784,0.0,Nov,2,9,6,9,Returning_Visitor,True,False
9.0,484.46158,13.0,94.0,219.0,141.0,0.005434783,0.018285714,9.401136,0.0,Nov,1,2,1,2,Returning_Visitor,True,True
1.0,160.09525,4.0,135.5,77.0,1074.4286,0.010144928,0.002631579,13.130783,0.0,Nov,4,2,1,18,Returning_Visitor,False,True
9.0,13.1,1.0,47.0,77.0,1348.7,0.013114754,0.013541667,26.5455,0.0,Sep,3,12,8,17,Other,False,True
2.0,169.2,7.0,338.4,262.0,1381.75,0.006570513,0.014853801,21.859585,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
3.0,217.64912,4.0,218.25,219.0,53.2,0.006716418,0.014774057,35.609123,0.0,Nov,4,8,4,2,Returning_Visitor,True,True
17.0,38.8,1.0,390.0,6.0,1232.7333,0.12162162,0.15,4.5476,0.0,Nov,3,8,6,20,Other,False,True
20.0,507.33334,0.0,17.2,1.0,31.166666,0.000694444,0.1923077,9.869649,0.0,Nov,1,8,6,20,Returning_Visitor,False,False
5.0,32.7,13.0,619.5,157.0,719.88336,0.011897436,0.029042386,22.964117,0.0,Nov,7,8,8,1,Returning_Visitor,False,False
1.0,523.3333,5.0,86.0,324.0,1048.6633,0.009142857,0.002693603,83.786514,0.6,Dec,1,8,1,18,Returning_Visitor,False,True
9.0,194.33333,6.0,160.83333,109.0,1042.2428,0.062745094,0.001169591,32.91301,0.0,Dec,4,12,1,17,Returning_Visitor,False,True
1.0,100.1,1.0,324.5,184.0,185.0,0.023255814,0.053431373,21.079805,0.0,Dec,2,8,4,17,Returning_Visitor,True,False
2.0,78.0,1.0,8.0,20.0,363.5,0.000226757,0.044688646,65.47265,0.0,Oct,2,9,1,9,Returning_Visitor,True,True
20.0,54.842857,0.0,347.5,116.0,2546.8567,0.005666252,0.04474971,42.503334,0.0,Nov,1,2,8,2,Other,False,True
20.0,133.86667,1.0,82.0,52.0,2195.581,0.004597701,0.023535354,10.934825,0.0,Nov,3,9,1,20,Returning_Visitor,False,False
1.0,352.5,1.0,52.25,42.0,1242.776,0.03787879,0.04207602,36.261417,0.0,Dec,1,2,4,6,Returning_Visitor,False,True
15.0,106.9,0.0,52.25,254.0,2479.0,0.007542901,0.016642012,13.091546,0.0,Sep,4,8,1,20,Returning_Visitor,False,False
15.0,173.41154,0.0,281.5,234.0,67.333336,0.013157895,0.02454223,23.183052,0.6,Nov,4,8,8,2,Returning_Visitor,False,True
1.0,73.3,9.0,186.5,106.0,4894.851,0.000869565,0.046875,8.898619,0.0,Nov,2,8,1,20,Returning_Visitor,True,True
20.0,102.8,2.0,161.96666,106.0,825.7991,0.003108808,0.027205883,153.5777,0.0,Nov,2,2,4,10,Returning_Visitor,True,False
3.0,225.5,7.0,43.4,116.0,122.0,0.006315789,0.039900795,10.934825,0.0,Sep,4,8,4,17,Other,True,True
17.0,124.6,7.0,475.2,264.0,888.3333,0.05892857,0.028446661,17.476715,0.0,Sep,1,1,6,10,Other,False,True
8.0,80.0,4.0,1360.0,234.0,139.70833,0.02136752,0.004264323,16.581652,1.0,Sep,3,8,1,20,Returning_Visitor,True,True
20.0,49.857143,7.0,117.0,3.0,3903.167,0.004830918,0.013192815,87.74979,0.6,Nov,1,9,6,1,Returning_Visitor,True,True
2.0,397.83334,1.0,27.75,210.0,534.5,0.01212528,0.031111112,54.98,0.0,Nov,3,8,1,18,Returning_Visitor,False,True
9.0,108.53333,5.0,242.75,414.0,64.5,0.014423077,0.07436975,5.3767405,0.6,Nov,2,8,1,17,Returning_Visitor,True,True
1.0,331.3,1.0,242.75,112.0,866.70715,0.002657807,0.036678392,14.140843,0.0,Nov,2,2,1,1,Returning_Visitor,True,True
3.0,22.5,0.0,907.8333,100.0,1939.156,0.021311475,0.033875152,43.89691,0.0,Nov,2,9,4,20,Returning_Visitor,False,True
0.0,89.0625,1.0,33.5,99.0,272.9,0.002040816,0.002777778,22.458418,0.6,Dec,1,9,1,6,Returning_Visitor,False,True
2.0,311.4091,4.0,254.75,131.0,581.0833,0.003076923,0.003763441,94.1949,0.0,Sep,2,9,1,20,Returning_Visitor,False,True
18.0,65.9,7.0,43.4,705.0,1039.4775,0.022580644,0.030754266,125.893906,0.0,Sep,2,12,1,20,Returning_Visitor,True,False
20.0,311.4091,1.0,281.5,187.0,4185.0967,0.06923077,0.10454545,17.46396,0.0,Nov,2,9,8,20,Returning_Visitor,False,False
20.0,217.64912,1.0,199.4,107.0,2269.9,0.016734693,0.02609319,82.12368,1.0,Nov,3,2,1,20,Returning_Visitor,False,True
3.0,47.07143,1.0,262.75,62.0,1854.2428,0.005042017,0.028965518,3.0121818,0.6,Nov,4,2,1,6,Returning_Visitor,False,False
13.0,147.75,13.0,406.9,126.0,1120.2667,0.002105263,0.02111111,3.851653,0.0,Nov,1,12,1,20,Returning_Visitor,False,False
21.0,66.4,1.0,193.5,112.0,1423.8334,0.001075269,0.009677419,3.2777445,0.0,Sep,3,2,1,9,Other,False,True
3.0,771.9286,1.0,347.5,99.0,3457.629,0.012077922,0.010737154,29.774727,0.0,Dec,1,12,1,6,Returning_Visitor,True,True
3.0,335.0,4.0,322.8,330.0,2146.758,0.022902098,0.106,34.6016,0.0,Nov,4,12,8,17,Returning_Visitor,False,True
13.0,137.56667,7.0,80.166664,255.0,342.68668,3.83e-05,0.018762197,6.8982325,0.0,Dec,3,12,1,6,Returning_Visitor,False,True
2.0,311.4091,0.0,62.75,705.0,3324.5972,0.00862069,0.012941176,21.834202,0.6,Sep,2,8,4,6,Other,True,True
1.0,101.666664,9.0,66.5,20.0,1159.5416,0.003082192,0.033862434,18.041147,0.0,Nov,1,12,2,6,Returning_Visitor,False,False
18.0,450.4,0.0,181.95,106.0,1151.137,0.0127,0.015178571,48.304615,0.0,Dec,2,1,2,6,Other,True,True
9.0,54.333332,0.0,170.0,6.0,944.9167,0.018732494,0.009109731,14.9964285,0.6,Nov,2,2,1,1,Returning_Visitor,False,True
18.0,173.41154,1.0,191.33333,17.0,1214.3077,0.02037037,0.016095238,53.222687,0.0,Sep,2,2,4,2,Returning_Visitor,False,True
1.0,27.533333,0.0,130.51666,77.0,3283.1667,0.019799499,0.068571426,54.98,0.6,Oct,7,8,1,20,Returning_Visitor,False,True
1.0,227.48,7.0,52.25,20.0,5575.6147,0.002197802,0.013274933,3.2777445,0.0,Sep,2,2,1,6,Other,False,True
20.0,119.566666,4.0,888.0,291.0,2375.0833,0.02745922,0.05019425,14.494315,0.0,Nov,1,2,6,2,Returning_Visitor,False,False
15.0,184.0,0.0,186.5,246.0,5602.5938,0.0015625,0.03469124,2.9175181,0.0,Nov,3,2,6,6,Returning_Visitor,True,True
13.0,64.333336,1.0,528.0,351.0,1789.9547,0.12142857,0.019399025,2.7904737,0.0,Nov,2,2,6,6,Returning_Visitor,True,True
1.0,135.91667,7.0,312.0,237.0,89.38333,0.009237379,0.042859174,18.209957,0.0,Nov,3,8,1,17,Returning_Visitor,True,True
10.0,303.86667,4.0,161.96666,20.0,690.25415,0.024162985,0.016381748,23.183052,0.0,Nov,1,8,8,14,Other,False,True
1.0,76.75,0.0,1729.0,247.0,449.25,0.009617486,0.016095238,2.9175181,0.6,Dec,3,1,8,10,Returning_Visitor,True,False
8.0,722.2083,5.0,140.83333,157.0,902.6528,0.08888889,0.032380953,31.188,0.0,Dec,4,9,6,17,Returning_Visitor,False,True
3.0,185.99048,1.0,69.5,36.0,399.66666,0.000694444,0.014283502,8.304904,0.0,Nov,2,2,6,10,Returning_Visitor,False,False
2.0,243.65,4.0,689.8333,57.0,1668.1167,0.008611111,0.026547618,17.46396,1.0,Sep,3,12,4,13,Returning_Visitor,False,True
3.0,97.333336,0.0,79.5,169.0,482.5,0.00130719,0.025287356,18.041147,0.6,Nov,3,6,1,20,Returning_Visitor,False,True
1.0,175.91667,4.0,172.0,184.0,3095.975,0.001149425,0.004419192,32.317116,0.0,Nov,1,9,8,17,Returning_Visitor,False,True
20.0,318.2,6.0,447.0,197.0,1145.4166,0.0075,0.016184198,26.5455,0.0,Nov,3,12,6,20,Returning_Visitor,False,True
3.0,175.91667,0.0,406.9,112.0,3913.987,0.020689655,0.025282905,9.294776,0.0,Nov,1,8,1,6,Returning_Visitor,False,False
1.0,54.842857,7.0,70.6,129.0,1017.5,0.01804878,0.039707072,5.1506634,1.0,Nov,2,8,4,6,Returning_Visitor,True,True
9.0,54.842857,5.0,104.8,304.0,726.0,0.026666667,0.04761905,0.90283567,0.0,Sep,3,1,4,14,Returning_Visitor,False,False
3.0,218.58333,0.0,93.666664,112.0,69.0,0.009345794,0.015787285,48.730812,0.6,Nov,3,1,8,17,Returning_Visitor,False,True
20.0,179.5,9.0,246.5,204.0,66.833336,0.002898551,0.020625,10.934825,0.0,Sep,7,12,8,17,Returning_Visitor,False,True
0.0,53.3,0.0,1174.0,246.0,284.78333,0.024324324,0.013800705,27.07847,0.0,Dec,2,2,1,6,Returning_Visitor,False,True
17.0,22.5,1.0,130.51666,131.0,894.0,0.012077922,0.017587302,17.348936,0.0,Sep,2,9,6,10,Returning_Visitor,False,False
3.0,22.5,1.0,406.9,140.0,4502.511,0.002272727,0.07111111,12.599102,1.0,Sep,1,2,1,20,Returning_Visitor,True,True
15.0,171.9,1.0,45.5,62.0,138.375,0.020289855,0.007242234,60.045498,0.0,Sep,1,8,8,18,Other,False,True
0.0,36.3,7.0,345.0,304.0,6657.1514,0.02037037,0.07198413,49.363506,0.6,Sep,2,8,8,2,Returning_Visitor,False,True
8.0,9.5,0.0,120.666664,184.0,41.666668,0.028910577,0.03757576,8.304904,0.0,Nov,7,2,1,10,Other,False,False
3.0,119.566666,1.0,86.0,414.0,2557.35,0.00931255,0.007218823,36.66178,0.0,Nov,2,2,1,18,Returning_Visitor,False,True
17.0,850.0,9.0,162.5,518.0,2881.6846,0.083333336,0.032261103,112.41412,1.0,Dec,4,2,1,20,Returning_Visitor,True,False
20.0,374.0,7.0,17.333334,157.0,529.2917,0.028354978,0.034074076,26.852102,0.0,Oct,1,2,8,2,Returning_Visitor,True,True
15.0,225.0,9.0,80.166664,112.0,152.41667,0.009142857,0.049411766,125.893906,0.0,Nov,2,9,1,20,Returning_Visitor,False,True
3.0,64.46429,4.0,239.0,106.0,343.36905,0.07058824,0.048529413,2.5479562,0.6,Nov,3,2,1,20,Returning_Visitor,False,False
13.0,524.75,4.0,608.45,186.0,772.9167,0.012077922,0.006428571,19.996,0.0,Dec,1,1,1,2,Returning_Visitor,True,True
15.0,135.5,0.0,9.307693,304.0,2003.3757,0.014132104,0.019263448,9.964444,1.0,Dec,2,2,1,14,Returning_Visitor,False,False
15.0,109.4,1.0,36.5,94.0,270.49167,0.013333333,0.01351025,0.7610763,0.0,Dec,1,2,1,20,Other,False,False
1.0,1079.1843,1.0,540.3333,20.0,3266.1277,0.010055755,0.013192815,0.98110867,1.0,Dec,1,9,6,6,Returning_Visitor,False,True
1.0,93.0,4.0,347.5,126.0,1242.0631,0.006060606,0.014626073,6.1287875,0.0,Nov,3,12,6,6,Returning_Visitor,True,False
8.0,212.625,4.0,724.0,64.0,96.0,0.013471503,0.014705882,5.1578035,0.0,Dec,3,8,4,17,Returning_Visitor,False,True
20.0,109.666664,5.0,246.5,291.0,1183.2333,0.010344828,0.078125,18.849934,0.0,Dec,2,8,6,20,Returning_Visitor,False,True
17.0,43.666668,5.0,165.0,20.0,115.25,0.0112,0.101042226,31.188,0.0,Nov,1,9,6,20,Returning_Visitor,False,False
20.0,265.4,6.0,0.0,17.0,105.61667,0.001470588,0.017307691,98.042625,0.0,Nov,2,1,4,20,Returning_Visitor,True,True
17.0,208.26666,0.0,224.0,9.0,1049.05,0.000617284,0.017881095,38.209408,0.0,Nov,1,2,6,10,Returning_Visitor,False,False
20.0,34.266666,9.0,121.625,112.0,480.5,0.001034483,0.01993988,8.304904,0.0,Dec,2,2,6,2,Other,False,True
1.0,112.26667,0.0,125.09524,414.0,261.6,0.04761905,0.020408163,19.785334,0.0,Sep,2,8,6,13,Returning_Visitor,False,True
2.0,98.5,5.0,230.0,109.0,1248.1333,0.028910577,0.017460316,21.211266,0.0,Nov,2,2,8,20,Other,False,False
3.0,66.833336,2.0,140.83333,304.0,410.91666,0.015456989,0.09166667,6.7337446,1.0,Nov,4,1,1,20,Other,False,True
17.0,62.6,4.0,22.2,16.0,238.66667,0.009681373,0.01632411,6.165,0.0,Dec,1,8,1,9,Returning_Visitor,False,False
10.0,112.9,1.0,961.45,42.0,971.0,0.009756098,0.022907352,14.028639,0.0,Nov,1,9,6,6,Returning_Visitor,True,True
0.0,81.666664,1.0,309.0,127.0,233.0,0.000694444,0.008735669,17.842306,0.0,Dec,2,9,1,2,Returning_Visitor,False,True
20.0,29.333334,4.0,704.75,17.0,185.0,0.020689655,0.015711501,43.71857,0.0,Nov,3,1,4,18,Returning_Visitor,False,True
1.0,37.3,1.0,132.0,449.0,701.5,0.016734693,0.04014778,45.698734,0.6,Sep,1,2,6,6,Other,False,True
0.0,224.875,7.0,47.0,129.0,1718.3878,0.006451613,0.029405769,10.229938,0.6,Sep,2,2,4,20,Returning_Visitor,False,True
1.0,92.75,9.0,514.0,157.0,173.43333,0.016666668,0.01467803,3.0643783,0.0,Dec,4,1,6,6,Returning_Visitor,False,True
20.0,352.5,4.0,378.8,330.0,2091.6628,0.019799499,0.014444444,38.192406,0.0,Nov,7,2,6,20,Returning_Visitor,False,True
3.0,56.633335,1.0,13.833333,157.0,185.5,0.004266667,0.015787285,7.07243,0.0,Nov,7,8,4,6,Returning_Visitor,False,True
15.0,299.08334,1.0,37.4,174.0,392.6,0.02037037,0.009811828,15.894801,0.0,Dec,2,8,1,2,Returning_Visitor,False,True
17.0,445.35,2.0,395.0,204.0,1686.355,0.000754717,0.00952381,26.593538,0.0,Nov,7,6,1,18,Returning_Visitor,False,False
20.0,35.833332,0.0,160.83333,309.0,211.83333,0.002749141,0.01015625,13.663085,0.0,Dec,2,9,4,14,Returning_Visitor,False,True
2.0,543.0,1.0,22.5,326.0,2925.6775,0.007542901,0.014728682,18.041147,0.0,Dec,1,2,1,20,Returning_Visitor,True,True
15.0,445.35,0.0,124.8,131.0,1758.9124,0.062745094,0.001169591,63.14986,0.0,Dec,2,2,8,6,Returning_Visitor,False,True
1.0,277.75,4.0,466.4,116.0,5900.3516,0.005995204,0.075555556,1.8184808,0.0,Nov,4,2,6,20,Other,False,False
17.0,187.69444,1.0,45.266666,97.0,121.0,0.002105263,0.006349206,51.117226,0.0,Sep,2,2,6,17,Returning_Visitor,True,False
1.0,356.675,4.0,156.0,184.0,89.666664,0.001075269,0.022050321,7.882377,0.0,Dec,2,12,1,2,Returning_Visitor,True,True
8.0,217.0,1.0,27.75,116.0,1296.9429,0.026666667,0.02826087,92.83857,1.0,Dec,1,12,8,2,Returning_Visitor,False,True
17.0,68.8,1.0,239.2,220.0,972.25,0.062745094,0.032192983,47.578983,0.0,Dec,3,8,8,2,Returning_Visitor,False,True
17.0,107.7,9.0,14.333333,102.0,534.48334,0.018333333,0.01749117,19.641895,0.0,Nov,2,2,4,9,Returning_Visitor,True,False
0.0,228.74854,1.0,291.5,186.0,256.95,0.002040816,0.044507574,3.2777445,0.0,Nov,1,8,1,18,Returning_Visitor,False,True
3.0,2047.2349,1.0,575.0,439.0,347.5476,0.011904762,0.02243106,21.079805,0.0,Dec,2,8,1,17,Returning_Visitor,True,True
1.0,145.1,7.0,466.4,109.0,12.5,0.001470588,0.016547618,32.598644,0.0,Nov,3,2,4,20,Returning_Visitor,False,True
18.0,92.0,4.0,90.0,64.0,841.7833,0.001428571,0.005055944,3.0121818,0.0,Nov,2,2,8,20,Returning_Visitor,False,True
13.0,400.0,0.0,382.4,414.0,457.23334,0.006060606,0.024611656,6.482798,0.6,Nov,1,1,8,6,Other,True,False
1.0,316.8229,4.0,710.0,23.0,3324.5972,0.010344828,0.022050321,20.65288,0.6,Nov,2,9,1,2,Returning_Visitor,False,True
0.0,42.75,13.0,663.9167,9.0,1444.1666,0.005154639,0.03690894,108.90899,0.0,Nov,1,12,4,13,Returning_Visitor,False,True
1.0,150.75,7.0,330.0,157.0,342.0,0.011866969,0.029042386,9.098216,0.0,Nov,1,2,1,6,Returning_Visitor,True,False
1.0,216.75,0.0,30.5,114.0,136.5,0.001754386,0.03717057,3.4593842,1.0,Dec,4,8,1,20,Returning_Visitor,False,True
1.0,200.58333,5.0,140.83333,71.0,1113.7833,0.007207207,0.004264323,8.868449,0.0,Nov,2,8,1,14,Returning_Visitor,False,True
1.0,115.4,9.0,627.75,9.0,624.5833,0.013285024,0.004065041,13.9127655,0.0,Oct,2,8,1,17,Returning_Visitor,False,False
1.0,128.125,7.0,51.5,184.0,2247.6084,0.18333334,0.008854167,18.12446,0.0,Nov,4,1,4,20,Returning_Visitor,True,True
17.0,181.81667,1.0,575.0,50.0,357.16666,0.026666667,0.008735669,15.300037,0.0,Sep,3,8,6,20,Returning_Visitor,False,True
3.0,52.25,4.0,81.333336,174.0,2971.2542,0.005980066,0.038373016,19.506058,0.0,Nov,2,8,1,13,Returning_Visitor,True,True
10.0,34.933334,9.0,186.23334,83.0,472.91666,0.028985508,0.024489796,18.849934,0.0,Aug,2,8,4,18,Returning_Visitor,True,False
0.0,102.2,0.0,162.5,414.0,14213.637,0.00027604,0.0388854,52.083427,0.6,Sep,1,8,6,9,Other,True,True
3.0,148.8,4.0,439.2,318.0,631.4,0.00462963,0.01627907,7.300657,0.0,Nov,2,12,8,18,Returning_Visitor,False,True
1.0,329.2976,4.0,88.0,95.0,375.0,0.05,0.030151514,15.156438,0.0,Nov,1,8,1,2,Other,True,True
20.0,391.3,1.0,858.57086,107.0,376.33334,0.001869159,0.005090909,10.07328,0.6,Nov,1,2,8,6,Returning_Visitor,False,True
18.0,143.25,0.0,707.5,449.0,325.0,0.016774043,0.027136752,20.139076,0.0,Nov,2,2,8,20,Returning_Visitor,True,False
1.0,136.0,0.0,93.666664,140.0,12460.67,0.03205128,0.05019425,10.3976,0.0,Dec,2,12,1,18,Other,False,False
1.0,440.10416,4.0,191.33333,174.0,2923.25,0.013978495,0.004264323,15.184125,0.0,Nov,2,2,8,7,Other,True,True
1.0,150.6,0.0,585.625,330.0,521.86664,0.007231405,0.031764705,71.23157,0.0,Nov,2,8,8,2,Returning_Visitor,True,False
