Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
14.0,100.066666,0.0,178.0,82.0,1405.1312,0.006774194,0.016153274,1.9845558,0.8,Nov,2,2,1,5,Other,True,True
27.0,135.25,16.0,306.1,254.0,936.13336,0.004038462,0.048333332,13.43134,0.0,Mar,1,2,1,4,Returning_Visitor,False,False
27.0,302.5,3.0,78.0,42.0,71.333336,0.05952381,0.015506059,6.4257574,0.0,May,4,2,3,8,Returning_Visitor,False,False
4.0,643.8333,2.0,108.8,258.0,1975.825,0.011111111,0.006415344,2.524994,0.0,Nov,2,1,1,3,Other,False,False
0.0,345.01666,0.0,90.0,27.0,1347.2667,0.00326087,0.011750149,8.897594,0.0,Dec,2,2,3,9,New_Visitor,False,False
0.0,198.4,12.0,66.13333,93.0,526.8333,0.011259259,0.024273772,20.65288,0.0,May,2,7,1,5,Returning_Visitor,True,False
1.0,179.37857,0.0,3.0,122.0,1092.3643,0.0016,0.011923715,138.32083,0.0,Mar,1,1,1,20,Returning_Visitor,False,False
24.0,205.25,2.0,191.33333,254.0,638.25,0.004210526,0.035377104,67.26616,0.0,June,2,11,4,20,Returning_Visitor,False,False
17.0,104.4,12.0,298.33334,223.0,2097.42,0.012121212,0.011083789,7.2968893,0.8,Nov,2,2,1,2,Returning_Visitor,False,False
14.0,32.3,4.0,112.6,280.0,3646.9666,0.005142857,0.005632184,5.472975,0.0,Nov,2,2,4,10,Returning_Visitor,False,True
0.0,298.2,0.0,85.0,56.0,2787.6926,0.011904762,0.019613095,17.696571,0.0,Dec,4,2,3,1,Other,True,False
0.0,114.2,2.0,170.58333,18.0,466.5,0.001869159,0.028996212,10.413581,0.0,Mar,8,7,3,12,Returning_Visitor,True,False
0.0,229.0,0.0,36.2,157.0,566.88336,0.034873188,0.052674897,6.048714,0.4,Dec,1,2,7,6,Returning_Visitor,False,True
3.0,127.5,0.0,1655.4,187.0,314.83334,0.008888889,0.013887559,1.3857919,0.0,Nov,2,2,5,9,Returning_Visitor,True,True
6.0,78.3,12.0,148.0,95.0,204.4,0.006774194,0.01351025,0.33523238,0.0,Mar,2,2,3,13,Returning_Visitor,False,False
4.0,86.0,2.0,135.5,211.0,1075.7595,0.013333333,0.004861111,4.2867436,0.0,Nov,2,1,3,15,Returning_Visitor,True,False
13.0,86.388885,9.0,330.0,280.0,74.0,0.042528737,0.06435185,16.784203,0.0,May,2,2,3,7,New_Visitor,False,False
27.0,301.2,0.0,85.0,42.0,444.0,0.01212528,0.014226044,12.685832,0.0,Dec,2,2,1,3,New_Visitor,False,False
14.0,37.666668,9.0,28.7,280.0,43.4,0.000641026,0.14242424,22.916037,0.0,Mar,8,1,3,10,New_Visitor,False,False
13.0,77.5,2.0,254.91667,237.0,684.7273,0.075675674,0.02513336,12.360043,0.2,Mar,5,2,3,12,Returning_Visitor,False,False
1.0,100.92,1.0,101.8,56.0,67.5,0.012878788,0.021153847,9.836181,0.0,June,2,3,3,7,Returning_Visitor,False,False
2.0,233.08333,9.0,94.5,290.0,364.54166,0.001849665,0.020192308,13.402983,0.0,Dec,2,2,7,2,Other,False,False
3.0,135.15,9.0,353.33334,279.0,2694.507,0.002105263,0.025357142,28.398333,0.0,Nov,2,2,3,6,New_Visitor,False,False
14.0,162.0,12.0,52.5,100.0,1464.4166,0.004597701,0.087037034,10.102222,0.0,Mar,3,4,1,8,Other,False,False
3.0,177.2,0.0,93.416664,211.0,384.5,0.008888889,0.017238095,51.75776,0.0,Mar,3,1,7,7,Returning_Visitor,True,True
13.0,163.425,0.0,134.33333,245.0,1934.9928,0.016315049,0.004013317,5.304,0.0,Nov,2,11,5,12,Returning_Visitor,False,False
0.0,238.05,12.0,204.25,78.0,647.1429,0.018627452,0.012782022,1.1640754,0.0,Mar,2,11,2,5,Returning_Visitor,True,True
14.0,303.2,0.0,239.2,170.0,1975.825,0.023529412,0.05217557,22.221651,0.0,Nov,2,2,3,20,New_Visitor,True,False
14.0,109.2,1.0,29.75,116.0,674.9583,0.003013699,0.026011024,63.14986,0.0,Nov,3,1,3,20,Returning_Visitor,False,False
2.0,377.0,11.0,247.75,187.0,1151.2,0.010119048,0.017705157,2.9922678,0.0,May,5,2,7,6,New_Visitor,True,True
14.0,17.945454,9.0,62.75,136.0,1806.5042,0.002821317,0.009867424,16.275116,0.0,May,2,4,4,3,Other,True,False
13.0,268.08,9.0,189.0,258.0,162.25,0.09090909,0.022972973,22.865845,0.0,Nov,3,2,2,3,Returning_Visitor,False,True
0.0,423.0,9.0,177.8,258.0,18.0,0.013432836,0.027350428,16.436373,0.0,Nov,2,11,3,2,Returning_Visitor,False,False
13.0,295.2,9.0,141.88,69.0,687.19666,0.006722689,0.020580808,2.924162,0.0,Dec,8,4,3,10,New_Visitor,False,False
13.0,163.425,9.0,260.5,117.0,3486.6904,0.03478261,0.02459296,10.12275,0.2,Nov,1,2,2,2,Returning_Visitor,False,True
14.0,84.75,0.0,182.79167,243.0,51.5,0.003252033,0.013110506,80.118,0.0,Nov,1,2,3,15,Other,True,False
0.0,431.0,9.0,144.2,470.0,1398.9375,0.009433962,0.045526367,32.9346,0.0,Dec,2,2,2,2,Returning_Visitor,False,False
13.0,67.86667,9.0,272.5,15.0,1117.6428,0.045454547,0.015897436,34.678413,0.2,Nov,4,7,1,3,Returning_Visitor,False,False
3.0,23.0,7.0,724.0,128.0,358.25,0.011259259,0.017862318,12.489121,0.2,Mar,4,2,3,5,Returning_Visitor,False,False
13.0,626.0,9.0,312.0,206.0,5378.046,0.012004662,0.023117503,9.836181,0.0,May,2,3,1,6,Other,True,False
13.0,63.4,0.0,1109.5333,423.0,3395.7295,0.008045977,0.019444443,34.4925,0.8,Mar,1,1,3,15,Returning_Visitor,False,False
13.0,323.5,9.0,30.266666,315.0,827.5333,0.005310734,0.001333333,1.9525534,0.0,Sep,2,2,1,1,Other,True,False
27.0,381.8,12.0,355.5,261.0,496.58334,0.007123288,0.011147186,8.174728,0.0,Mar,2,2,3,12,New_Visitor,False,True
27.0,81.833336,9.0,478.91666,155.0,1706.7123,0.003603604,0.022643039,14.590722,0.4,Nov,2,12,5,15,Returning_Visitor,True,False
24.0,166.0,0.0,355.5,210.0,205.08333,0.002150538,0.030193184,4.5869102,0.0,Mar,4,3,3,15,Returning_Visitor,False,False
2.0,101.14286,12.0,373.5,136.0,2354.979,0.011512297,0.016666668,5.4795322,0.0,Mar,5,1,9,10,Other,False,False
0.0,57.333332,0.0,19.25,358.0,338.79166,0.02804878,0.012150434,3.8360798,0.0,Mar,3,2,3,7,Returning_Visitor,False,False
14.0,110.25,12.0,759.5,213.0,56.5,0.08695652,0.032553516,36.962204,0.2,June,8,2,1,20,Returning_Visitor,False,False
1.0,311.1361,0.0,260.5,186.0,305.4,0.114285715,0.007751938,8.442352,0.4,Nov,3,2,3,8,Returning_Visitor,True,False
0.0,95.8,2.0,226.0,328.0,150.16667,0.014,0.005357143,1.7910725,0.0,Nov,2,3,2,20,Returning_Visitor,False,False
2.0,743.5824,11.0,65.0,34.0,690.9583,0.006722689,0.022050321,10.413581,0.0,Mar,2,2,3,13,Returning_Visitor,False,False
0.0,406.0,0.0,16.5,187.0,1967.7802,0.004597701,0.004166667,13.818527,0.0,Mar,2,2,3,6,Returning_Visitor,False,False
13.0,120.375,0.0,197.41667,149.0,193.0,0.075675674,0.011448413,2.2090034,0.4,May,8,2,1,12,Returning_Visitor,False,False
6.0,523.2143,11.0,239.2,98.0,1405.1312,0.00097561,0.044927537,6.048714,0.0,May,8,2,1,7,New_Visitor,True,False
6.0,181.5,12.0,166.0,223.0,1481.7833,0.042528737,0.09448276,20.62387,0.2,Dec,8,2,3,13,Returning_Visitor,False,False
16.0,724.5,0.0,248.75,166.0,1721.125,0.024652777,0.008974359,64.08126,0.0,Dec,8,1,3,2,Returning_Visitor,False,False
13.0,66.76,9.0,260.5,324.0,238.5,0.015178571,0.019613095,34.6016,0.0,May,2,1,2,1,New_Visitor,True,False
27.0,512.58057,9.0,214.1,117.0,1252.7667,0.007258065,0.016297592,6.1532016,0.0,June,4,11,3,7,New_Visitor,True,False
1.0,123.875,0.0,46.666668,254.0,380.66666,0.034545455,0.07581454,8.442352,0.2,Mar,5,1,6,20,Returning_Visitor,False,False
3.0,298.2,9.0,85.0,116.0,491.66666,0.03678161,0.06939394,19.39995,0.0,Nov,1,2,4,20,Returning_Visitor,False,False
14.0,167.4,9.0,245.8,182.0,3634.1416,0.09090909,0.02528748,24.289015,0.0,May,8,1,1,20,New_Visitor,True,True
2.0,290.33334,9.0,376.0,229.0,771.5917,0.015327635,0.014808078,23.075815,0.0,Mar,2,2,1,20,Returning_Visitor,True,True
18.0,156.5,9.0,34.6,186.0,1218.1,0.036,0.019809524,47.573605,0.0,Mar,3,2,1,20,Returning_Visitor,False,False
14.0,465.83334,0.0,170.58333,95.0,950.0,0.009230769,0.05837037,10.742114,0.0,Nov,2,1,1,20,Other,False,False
2.0,190.92319,12.0,189.3,180.0,1568.65,0.08571429,0.035377104,6.3737707,0.0,May,2,2,4,17,Returning_Visitor,False,False
3.0,53.38095,0.0,518.8,35.0,331.89142,0.006722689,0.017894737,32.946,0.0,Mar,1,2,5,1,Other,True,False
0.0,16.5,3.0,208.5,187.0,2478.0,0.0046875,0.017081104,17.373913,0.0,May,2,3,1,20,Other,False,False
13.0,205.5,0.0,432.2,62.0,3363.1821,0.003013699,0.03255814,30.66624,0.2,Mar,2,11,7,7,New_Visitor,False,False
13.0,279.28,12.0,37.5,280.0,143.375,0.014,0.010215054,6.786959,0.6,Jul,2,2,2,6,Other,False,False
27.0,94.86667,2.0,108.8,337.0,557.6869,0.036190476,0.029239766,60.342354,0.0,Dec,2,1,3,15,Returning_Visitor,False,False
14.0,338.0,1.0,17.0,222.0,228.8,0.003773585,0.027350428,19.212189,0.0,Nov,2,2,9,15,Returning_Visitor,False,False
27.0,129.625,0.0,178.0,18.0,2098.238,0.02037037,0.02044187,34.4925,0.4,Nov,8,3,1,1,Returning_Visitor,True,True
2.0,190.41667,0.0,13.4,21.0,1538.9508,0.019711537,0.055396825,64.6,0.2,May,2,2,3,20,Other,True,False
0.0,256.1,0.0,619.5,56.0,1117.6428,0.00751634,0.016161617,53.10143,0.2,Dec,2,2,3,6,Returning_Visitor,False,False
1.0,770.6,0.0,704.75,238.0,3856.8298,0.002409639,0.013697479,16.979624,0.0,Nov,3,2,5,15,New_Visitor,False,False
24.0,70.933334,16.0,112.6,255.0,1839.13,0.005607477,0.084545456,45.155136,0.0,Dec,2,2,6,6,Returning_Visitor,False,False
0.0,198.77272,0.0,56.5,216.0,709.3333,0.02254902,0.037931032,56.62364,0.0,Mar,5,4,6,5,Returning_Visitor,False,False
13.0,310.06668,9.0,189.0,18.0,1430.8541,0.003896104,0.020233586,136.93796,0.2,Dec,2,3,7,1,Returning_Visitor,False,False
2.0,299.0,0.0,39.0,16.0,402.6905,0.09166667,0.009611111,1.3325107,0.8,Mar,1,2,4,7,Returning_Visitor,False,False
0.0,375.27856,0.0,222.0,210.0,5608.9136,0.0025,0.014283416,8.960748,0.0,May,8,2,5,6,Returning_Visitor,True,False
14.0,68.8,0.0,22.0,305.0,1382.6652,0.003409759,0.011461095,14.839783,0.0,Mar,8,7,3,3,Other,False,False
14.0,157.38899,2.0,36.6,47.0,491.75,0.003477744,0.14444445,47.573605,0.8,Mar,2,12,2,20,Returning_Visitor,True,False
9.0,165.91667,0.0,177.8,98.0,10524.359,0.041463416,0.019055557,21.834202,0.4,Mar,1,1,7,15,New_Visitor,False,True
16.0,106.6,1.0,724.0,107.0,1769.6974,0.015662579,0.019939048,8.682742,0.8,Dec,2,7,6,7,Returning_Visitor,False,False
9.0,279.28,4.0,168.375,62.0,34.333332,0.0055,0.025287356,9.137331,0.2,Nov,2,3,6,6,Other,False,False
14.0,128.80952,0.0,0.0,449.0,1630.1375,0.015555556,0.026060605,8.08269,0.0,Mar,2,12,5,2,Returning_Visitor,False,False
14.0,256.1,1.0,156.75,35.0,631.9897,0.011806061,0.03231951,10.207777,0.8,June,3,1,3,20,Returning_Visitor,False,False
14.0,56.8,2.0,0.0,237.0,1370.0679,0.001481481,0.011923715,23.033295,0.4,Nov,2,2,3,20,Returning_Visitor,False,False
0.0,173.41154,9.0,69.0,35.0,850.0357,0.053355455,0.040441178,7.9639764,0.0,Mar,2,2,3,2,New_Visitor,True,False
1.0,598.375,0.0,256.3,216.0,1553.5238,0.016315049,0.049,14.1326885,0.8,Mar,2,2,4,20,New_Visitor,False,False
3.0,177.33333,2.0,207.25,280.0,557.6869,0.005696203,0.05531915,44.711033,0.0,Dec,3,1,5,13,Other,False,True
0.0,141.0,7.0,402.0,226.0,12166.694,0.003773585,0.009313725,16.774168,0.2,Dec,2,2,2,3,Returning_Visitor,False,False
1.0,43.2,0.0,15.1,28.0,1261.3167,0.002040816,0.028996212,4.9645214,0.0,Nov,8,11,5,7,Returning_Visitor,True,False
1.0,264.0,0.0,245.8,238.0,210.5,0.005367232,0.03138889,22.080322,0.0,Mar,2,2,7,15,Returning_Visitor,False,True
0.0,123.875,0.0,177.8,234.0,2664.4167,0.000968661,0.055342466,6.149344,0.0,Mar,8,12,7,4,Returning_Visitor,False,False
13.0,13.0,2.0,704.75,69.0,639.75665,0.005882353,0.020192308,34.522213,0.4,Nov,2,3,2,15,New_Visitor,False,False
0.0,201.0,0.0,1188.5,32.0,35.927776,0.021212121,0.06394752,4.9645214,0.0,Dec,4,1,3,3,New_Visitor,False,False
13.0,47.0,4.0,145.16667,11.0,115.625,0.007894737,0.013887559,32.946,0.0,Nov,2,2,1,7,Other,False,False
13.0,82.14,0.0,195.4,157.0,922.0833,0.045833334,0.011832634,5.793027,0.0,Mar,2,1,1,1,New_Visitor,False,False
14.0,85.1,9.0,54.5,27.0,83.0,0.02542373,0.004264323,70.33954,0.4,May,4,2,2,20,Returning_Visitor,False,False
12.0,172.08333,0.0,225.33333,256.0,3472.8706,0.004819277,0.0295,60.731556,0.0,Dec,8,3,3,20,Returning_Visitor,False,True
0.0,119.02951,12.0,178.0,261.0,47.3,0.041463416,0.055396825,32.41417,0.0,Nov,2,2,1,20,New_Visitor,False,False
14.0,30.3,9.0,114.75,27.0,56.0,0.004615385,0.15714286,19.34265,0.0,Dec,2,2,5,7,New_Visitor,False,False
0.0,36.333332,0.0,515.0,211.0,437.16666,0.09090909,0.058285713,8.569134,0.0,Mar,5,2,2,6,Returning_Visitor,False,True
24.0,292.2,9.0,199.0,157.0,839.5179,0.002376812,0.023125,33.440556,0.4,Mar,2,12,2,6,Other,True,False
4.0,161.0,12.0,262.0,147.0,2720.6714,0.007286432,0.038623482,19.996,0.0,Mar,1,1,2,12,Returning_Visitor,False,False
27.0,263.73334,2.0,321.0,385.0,203.66667,0.003543956,0.026312057,10.217711,0.0,Nov,2,2,7,8,Other,False,False
0.0,144.8,0.0,24.2,211.0,475.65,0.011512297,0.12142857,14.3312435,0.2,Dec,8,2,7,15,New_Visitor,False,False
0.0,201.85,0.0,39.0,147.0,269.4,0.006113821,0.020655014,2.9922678,0.0,Nov,3,2,3,20,Returning_Visitor,False,False
4.0,62.75,0.0,135.0,229.0,95.3,0.002459016,0.054586466,20.440641,0.0,Mar,3,1,4,3,Returning_Visitor,True,True
16.0,99.333336,5.0,15.75,226.0,417.53333,0.012698413,0.024032278,6.8871813,0.0,Nov,3,12,3,4,New_Visitor,False,False
13.0,26.7,12.0,0.0,423.0,2734.8184,0.045833334,0.009511278,3.8360798,0.0,Nov,8,2,4,3,Returning_Visitor,True,False
1.0,202.13333,5.0,306.1,211.0,1510.3833,0.005084746,0.012371615,42.303917,0.2,Nov,1,4,3,20,New_Visitor,False,False
14.0,311.4091,9.0,327.0,168.0,1244.35,0.056140352,0.03206349,25.188,0.0,June,2,2,3,18,Returning_Visitor,False,False
14.0,108.0,9.0,143.5,69.0,1998.25,0.006342495,0.016586922,6.7485,0.0,May,2,7,3,20,Returning_Visitor,False,False
0.0,3398.75,0.0,262.0,168.0,701.88336,0.023134328,0.022685492,86.790825,0.0,Nov,2,2,2,2,Other,True,False
13.0,13.1,12.0,286.08334,35.0,1513.0,0.006113821,0.003278689,14.672226,0.0,Dec,1,12,1,6,Other,False,False
0.0,129.36,9.0,515.0,27.0,203.15,0.16428572,0.012253894,36.962204,0.0,Nov,3,4,4,7,Returning_Visitor,False,False
0.0,66.9,9.0,382.4,280.0,1350.3917,0.000308642,0.051960785,62.77367,0.0,Jul,3,3,2,7,Returning_Visitor,False,True
4.0,498.6,12.0,41.2,48.0,58.2,0.03660131,0.02952381,10.051903,0.0,June,3,7,4,20,Other,False,False
2.0,286.53333,2.0,521.9792,176.0,1090.0605,0.015662579,0.02495984,25.044418,0.0,Jul,5,3,3,4,Other,False,False
13.0,148.20833,11.0,145.16667,11.0,2101.6917,0.01694514,0.027272727,10.67717,0.0,Dec,2,1,3,13,Returning_Visitor,False,False
0.0,29.0,4.0,41.2,82.0,3646.9666,0.006174089,0.005239899,23.664587,0.4,May,2,2,3,20,Returning_Visitor,True,False
6.0,17.6,9.0,1174.0,82.0,83.0,0.015178571,0.030601094,3.8686333,0.0,June,2,9,3,7,New_Visitor,True,True
27.0,11.888889,0.0,191.9,238.0,1007.23334,0.001754386,0.05511905,27.077917,0.0,May,2,2,3,20,Returning_Visitor,False,False
16.0,142.35,16.0,25.5,256.0,3497.2144,0.004269006,0.014030074,41.67536,0.2,May,2,3,6,1,New_Visitor,True,False
3.0,208.51334,9.0,36.333332,30.0,147.5,0.03787879,0.031076388,28.531534,0.4,Nov,2,11,3,3,New_Visitor,False,False
27.0,190.28572,9.0,61.0,280.0,27.2,0.07083333,0.04782628,4.430348,0.2,Nov,2,1,3,13,Other,False,False
3.0,82.14,1.0,39.4,256.0,7609.821,0.00952381,0.037464388,34.4925,0.0,Dec,3,2,3,7,Returning_Visitor,True,False
2.0,33.6,16.0,99.8,19.0,867.9915,0.001973684,0.01791847,48.013657,0.6,Dec,8,2,2,20,Returning_Visitor,True,False
6.0,391.68332,12.0,53.2,272.0,5721.8003,0.008474576,0.011853002,9.331744,0.8,Nov,2,3,3,6,Returning_Visitor,False,True
1.0,207.09285,0.0,861.0,258.0,13430.976,0.038654648,0.04027778,15.637315,0.8,Nov,2,2,1,6,Returning_Visitor,False,False
13.0,256.1,9.0,93.416664,34.0,2802.368,0.024205128,0.020956373,14.96432,0.0,Mar,2,1,2,1,Returning_Visitor,False,False
0.0,524.93335,0.0,84.25,237.0,824.0,0.09166667,0.02715545,14.154372,0.0,Mar,2,3,3,15,Other,False,False
27.0,61.08,9.0,90.0,11.0,248.0,0.08571429,0.018866213,27.934782,0.0,Nov,3,2,7,2,Returning_Visitor,False,False
24.0,474.4764,2.0,216.6,290.0,207.93333,0.006174089,0.051923078,21.834202,0.4,Mar,3,7,3,15,Returning_Visitor,False,False
3.0,61.666668,9.0,101.8,86.0,2451.0583,0.013043478,0.026819924,6.3737707,0.0,Jul,5,4,3,4,Returning_Visitor,True,True
14.0,65.166664,0.0,60.3,290.0,1243.1761,8.14e-05,0.01196589,8.08269,0.4,May,2,2,3,20,Returning_Visitor,False,False
14.0,56.8,9.0,136.0,357.0,202.25,0.08695652,0.024863655,111.26299,0.2,Mar,1,1,6,10,Other,True,False
24.0,377.0,0.0,207.25,11.0,300.33334,0.008897485,0.056140352,2.9922678,0.0,Sep,4,1,4,10,Other,False,False
1.0,150.13333,2.0,246.5,95.0,557.6869,0.006593407,0.014721408,7.9639764,0.0,Mar,4,2,4,2,Returning_Visitor,False,False
12.0,298.08203,16.0,516.0,27.0,4931.1987,0.0825,0.035377104,24.61425,0.2,Sep,3,7,2,1,Returning_Visitor,False,False
14.0,190.3125,9.0,92.333336,237.0,349.0,0.0875,0.04117647,3.4644442,0.0,Nov,3,1,2,4,Returning_Visitor,True,False
13.0,388.3,0.0,41.2,16.0,322.36667,0.000757576,0.042651515,17.706848,0.2,Nov,4,2,7,20,Other,False,False
