Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,59.52778,0.0,104.0,183.0,1029.25,0.003562341,0.02702758,7.497155,0.0,May,3,2,1,1,Returning_Visitor,False,False
4.0,0.0,0.0,0.0,14.0,3214.0205,0.007142857,0.05897436,0.0,0.0,Mar,1,2,5,2,Returning_Visitor,False,False
0.0,587.0,0.0,34.3,4.0,1482.2108,0.048,0.027333332,4.0952888,0.0,May,1,2,3,2,Returning_Visitor,False,False
1.0,236.25,0.0,0.0,218.0,2822.6235,0.005555556,0.02255639,20.65288,0.0,Oct,2,2,1,3,Returning_Visitor,True,False
0.0,5.5,0.0,96.0,110.0,1181.8512,0.008421053,0.09214286,0.0,0.0,Nov,2,1,6,2,Returning_Visitor,False,False
4.0,44.333332,0.0,393.325,80.0,55.4,0.000694444,0.027777778,112.41412,0.0,Dec,3,2,7,2,New_Visitor,False,False
0.0,82.23485,2.0,230.0,328.0,1316.4349,0.018392857,0.009586466,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,False,False
12.0,265.04166,0.0,255.0,25.0,1697.0583,0.007258065,0.022972973,23.069,1.0,Feb,1,1,1,5,Returning_Visitor,True,False
6.0,115.4,0.0,373.0,8.0,895.8095,0.006456456,0.005405405,4.8739696,0.0,Feb,2,2,9,8,New_Visitor,True,False
0.0,216.25,0.0,924.0,31.0,926.63336,0.016969698,0.010714286,111.26299,0.2,May,1,2,3,2,Returning_Visitor,False,False
3.0,98.666664,0.0,369.0,4.0,512.1111,0.001886792,0.005405405,57.474,0.0,May,4,2,4,4,Returning_Visitor,False,False
0.0,93.75,1.0,88.725,118.0,463.75833,0.009853301,0.009183673,1.0337573,0.0,Dec,2,2,4,2,Returning_Visitor,False,False
0.0,702.0,2.0,419.0,42.0,816.9545,0.003409759,0.023671499,8.045768,0.0,Dec,2,1,1,3,Returning_Visitor,False,False
1.0,209.375,10.0,1258.8334,72.0,832.0833,0.002671513,0.019314056,19.1105,0.0,Jul,2,1,3,1,Returning_Visitor,False,True
0.0,134.92857,2.0,0.0,84.0,440.0,0.009681373,0.06622807,4.858843,0.0,Sep,3,1,9,13,Returning_Visitor,True,False
1.0,0.0,0.0,37.3,177.0,6850.4995,0.001694915,0.004306345,0.0,0.0,Dec,2,1,3,3,Returning_Visitor,False,False
8.0,8.214286,0.0,90.0,53.0,293.725,0.008552632,0.02292517,15.564622,0.0,Dec,2,2,7,3,Returning_Visitor,True,False
0.0,74.4,0.0,29.0,111.0,1332.6953,0.023794873,0.01763475,53.736553,1.0,May,2,2,2,2,Returning_Visitor,True,False
0.0,44.0,0.0,29.75,12.0,75.5,0.0,0.053636365,8.960748,0.0,Nov,3,5,3,5,Returning_Visitor,True,False
1.0,204.09525,0.0,19.5,70.0,618.25,0.0,0.065,11.29607,0.0,May,2,4,3,4,Returning_Visitor,False,False
11.0,173.25,0.0,43.0,170.0,1225.8572,0.026470589,0.015811967,1.9124222,0.6,Dec,2,2,5,2,Returning_Visitor,False,False
4.0,30.7,2.0,54.4,261.0,4044.4656,0.015789473,0.05277778,8.024866,0.4,Dec,2,1,4,1,Returning_Visitor,False,False
3.0,298.2,2.0,141.75,3.0,57.666668,0.016,0.021947073,6.6249475,0.8,May,3,4,3,1,New_Visitor,False,False
0.0,123.875,0.0,0.0,39.0,2891.7446,0.019230768,0.023003664,0.0,0.0,May,4,2,7,4,Returning_Visitor,False,True
1.0,591.66364,0.0,92.333336,33.0,3918.3638,0.014583333,0.020954546,59.754185,0.0,Mar,2,6,3,4,Returning_Visitor,False,False
0.0,212.74167,1.0,72.5,5.0,1384.5,0.0,0.021947073,20.65288,1.0,Oct,1,4,3,10,Returning_Visitor,True,True
6.0,47.07143,0.0,636.75,21.0,777.5,0.042857144,0.029589443,5.15026,0.0,May,2,2,3,1,Returning_Visitor,False,False
1.0,1276.2643,0.0,0.0,14.0,1005.9464,0.024871795,0.023684211,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,True,False
22.0,89.8,1.0,0.0,2.0,3773.715,0.0076,0.030211039,8.960748,0.0,Nov,2,2,1,4,Returning_Visitor,False,False
2.0,81.5,0.0,431.33334,3.0,3646.9666,0.0,0.022751324,19.31425,0.0,May,1,5,1,1,Returning_Visitor,True,False
4.0,369.375,0.0,604.8,11.0,286.0,0.015067698,0.021388888,69.430435,0.8,May,3,2,1,2,Returning_Visitor,False,False
8.0,96.0,0.0,0.0,118.0,1767.4,0.011054834,0.023541667,11.478129,0.0,May,3,4,1,2,Returning_Visitor,True,False
6.0,123.5,0.0,618.0,5.0,1547.2333,0.024937343,0.005090909,31.1904,0.0,Oct,4,5,1,3,New_Visitor,True,False
4.0,103.6,0.0,0.0,18.0,3195.8286,0.007660455,0.012903226,33.14785,0.0,May,2,2,5,1,New_Visitor,False,False
3.0,432.2,0.0,285.625,100.0,514.4167,0.003472222,0.03539745,15.263997,0.8,Nov,2,2,4,8,Returning_Visitor,False,False
0.0,853.73596,0.0,0.0,2.0,2958.2166,0.004883721,0.024532828,11.988,0.0,Nov,3,1,5,2,Returning_Visitor,False,False
0.0,129.5,0.0,174.0,51.0,930.3,0.0,0.011448413,53.10143,0.0,May,2,5,5,3,Returning_Visitor,False,False
0.0,225.41667,0.0,141.75,64.0,201.33333,0.0,0.10228571,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,False,True
7.0,0.0,0.0,19.6,315.0,75.5,0.03888889,0.019687686,1.9124222,0.8,Nov,2,4,5,2,Returning_Visitor,False,False
1.0,59.52778,0.0,89.0,172.0,710.5,0.00455693,0.013947368,10.519018,1.0,Nov,4,4,1,4,Returning_Visitor,True,False
0.0,334.75,1.0,73.75,31.0,655.7833,0.006036217,0.06536797,7.3453217,0.8,Nov,3,2,3,2,Returning_Visitor,False,False
1.0,44.666668,16.0,251.8,190.0,128.23334,0.013768116,0.026200717,9.227001,0.0,Oct,2,3,1,2,New_Visitor,True,True
0.0,19.666666,0.0,241.5,148.0,185.66667,0.003003003,0.03931624,23.4154,0.0,May,3,2,3,4,Returning_Visitor,False,False
10.0,51.01923,0.0,186.0,6.0,1106.3334,0.002514286,0.062641725,21.5952,0.0,Nov,2,2,9,3,Returning_Visitor,False,False
0.0,99.2,3.0,0.0,111.0,9227.371,0.003773585,0.015262515,6.976505,0.0,Mar,2,12,1,5,Returning_Visitor,False,True
3.0,53.75,0.0,724.0,16.0,3779.4443,0.07777778,0.02647243,69.430435,0.0,May,2,2,3,1,Returning_Visitor,False,False
4.0,79.25,0.0,0.0,154.0,2450.4358,0.2,0.010714286,14.286298,0.0,May,2,2,8,6,Returning_Visitor,False,True
0.0,73.958336,0.0,0.0,33.0,5.3333335,0.005102041,0.06622807,27.03298,0.8,Nov,3,1,1,1,New_Visitor,False,False
1.0,585.8,0.0,394.0,111.0,374.9,0.006586826,0.005868545,0.0,0.0,Aug,3,2,1,14,Returning_Visitor,False,False
3.0,281.75,0.0,23.75,9.0,2138.3833,0.002580645,0.038623482,6.556237,0.0,Mar,3,2,3,2,Returning_Visitor,False,False
22.0,406.41666,0.0,0.0,84.0,1340.75,0.034126986,0.018783068,239.98,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
1.0,45.8,0.0,482.33334,17.0,464.58334,0.009406495,0.019057903,24.872086,0.0,May,3,1,9,1,Returning_Visitor,False,False
24.0,32.0,0.0,0.0,186.0,2436.6055,0.011259259,0.018655904,14.502744,0.0,May,2,2,3,2,Other,True,False
5.0,0.0,1.0,0.0,291.0,6123.7417,0.005681818,0.01763475,5.185165,0.0,May,3,2,1,4,Returning_Visitor,True,False
10.0,37.2,1.0,18.4,1.0,4.0,0.06363636,0.05272284,111.51138,0.0,Mar,3,2,1,19,Returning_Visitor,False,False
0.0,201.0,0.0,335.0,235.0,139.25,0.015492958,0.09294467,0.0,1.0,May,2,1,3,3,Returning_Visitor,True,False
0.0,0.0,0.0,63.1,26.0,97.166664,0.007692308,0.03539745,77.042,0.0,Dec,1,2,3,2,Returning_Visitor,False,False
0.0,105.26667,0.0,0.0,16.0,696.9,0.013333333,0.014545455,53.10143,0.0,May,2,4,2,2,Returning_Visitor,False,False
6.0,0.0,0.0,88.725,5.0,250.16667,0.018785883,0.029749908,5.9143853,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
4.0,1652.0,2.0,588.0,72.0,1696.5676,0.003174603,0.014473684,2.3256638,0.0,Sep,1,2,1,2,Returning_Visitor,False,False
3.0,357.25,9.0,418.5,31.0,889.0,0.006779661,0.015030864,18.653334,0.0,May,2,2,3,2,New_Visitor,True,True
0.0,247.15,0.0,13.25,16.0,442.0,0.019871796,0.02724745,5.6986427,0.8,Nov,1,2,9,2,New_Visitor,False,False
2.0,150.0,0.0,312.75,224.0,4307.4097,0.002201835,0.014772727,13.490319,0.8,May,2,2,1,4,New_Visitor,False,False
0.0,0.0,0.0,151.66667,22.0,258.08334,0.019565217,0.03390703,7.7349033,0.2,May,1,2,2,1,Returning_Visitor,False,False
0.0,53.75,3.0,0.0,1.0,337.85333,0.004385217,0.2,48.660717,0.0,May,3,2,1,1,Returning_Visitor,True,False
0.0,446.25,0.0,7.0,23.0,2876.4417,0.016438356,0.0171875,19.381819,0.0,Nov,3,5,2,2,Returning_Visitor,True,False
11.0,154.0,0.0,145.6,29.0,603.70715,0.003409091,0.017573541,8.055834,0.0,Dec,3,2,1,20,Returning_Visitor,True,False
0.0,144.0,4.0,93.416664,21.0,2153.7185,0.023809524,0.014772727,7.1803484,0.0,Nov,1,1,6,4,Returning_Visitor,False,False
2.0,62.133335,0.0,144.5,61.0,243.0,0.010185185,0.011061947,83.80838,1.0,Mar,4,2,2,1,Returning_Visitor,True,False
9.0,674.0,0.0,383.75,167.0,155.33333,0.012727273,0.025,5.159462,0.0,June,3,2,3,1,Returning_Visitor,False,True
5.0,52.833332,0.0,430.2,33.0,3007.6875,0.009444444,0.05866667,0.0,1.0,Nov,6,1,2,2,Returning_Visitor,True,False
9.0,79.7,0.0,0.0,29.0,618.25,0.019308468,0.027407408,24.573496,0.2,Dec,2,2,3,14,Returning_Visitor,False,False
0.0,43.75,0.0,722.9,157.0,1078.5831,0.06041667,0.04027778,19.965635,0.0,May,2,1,1,20,Returning_Visitor,True,False
0.0,127.0,0.0,1360.0,19.0,694.3036,0.008571429,0.018387098,11.386421,0.0,Mar,2,2,1,17,Returning_Visitor,False,False
4.0,271.75,0.0,696.2,86.0,1853.2865,0.010144928,0.01728863,4.280302,0.0,May,2,2,3,2,Returning_Visitor,False,False
2.0,114.25,0.0,108.3,44.0,1567.8467,0.004731183,0.067517005,77.64915,0.0,May,1,2,4,3,Returning_Visitor,False,False
0.0,666.0,0.0,26.666666,5.0,34.833332,0.005357143,0.008854167,8.926599,0.0,Nov,1,2,1,1,Returning_Visitor,False,False
12.0,1499.5714,0.0,0.0,28.0,422.73032,0.002654867,0.008727273,15.564622,0.0,June,2,2,7,11,Returning_Visitor,False,False
19.0,75.89286,3.0,241.5,4.0,218.66667,0.003069054,0.08095238,21.395668,0.0,Nov,1,2,1,3,Returning_Visitor,False,True
6.0,58.333332,0.0,46.666668,3.0,13842.458,0.0163522,0.012820513,0.0,0.0,May,2,4,6,11,Returning_Visitor,False,True
1.0,227.5327,0.0,0.0,5.0,3227.4834,0.0163522,0.005446194,14.672226,0.0,May,2,2,7,17,Returning_Visitor,False,False
2.0,1668.5,0.0,39.4,27.0,586.3333,0.005547653,0.037666667,18.041147,0.0,Oct,3,5,1,2,Returning_Visitor,True,False
0.0,19.333334,0.0,225.33333,44.0,331.4,0.006547137,0.022008376,5.1377144,0.0,Dec,1,2,1,1,Returning_Visitor,False,False
5.0,754.1095,2.0,56.9,13.0,2163.96,0.01352657,0.026587302,8.024866,0.6,Oct,3,4,5,1,Returning_Visitor,False,False
0.0,281.0,0.0,0.0,26.0,454.5,0.04777778,0.020512821,86.388,0.0,Mar,2,2,6,6,Returning_Visitor,True,False
5.0,206.66667,1.0,46.25,223.0,4643.2837,0.059649125,0.03708094,24.686247,0.2,Nov,2,6,3,2,Returning_Visitor,False,False
1.0,73.958336,0.0,620.25,9.0,306.25,0.000199005,0.003448276,2.5540714,0.0,June,1,2,1,2,Returning_Visitor,False,True
0.0,127.0,0.0,26.1,129.0,857.18335,0.005208333,0.02077922,18.748602,0.0,Nov,1,2,7,2,New_Visitor,False,False
0.0,197.8,0.0,46.666668,190.0,750.1667,0.0,0.01175,6.70944,0.0,Mar,2,4,1,6,Returning_Visitor,False,False
1.0,143.44286,3.0,475.2,16.0,5212.7085,0.1125,0.027642276,32.097248,0.6,Dec,3,1,2,4,New_Visitor,False,False
0.0,97.75,0.0,1060.75,8.0,69.25,0.0,0.031029185,18.584763,0.0,May,1,1,1,3,Returning_Visitor,False,False
0.0,102.0,0.0,186.0,38.0,3580.3333,0.008571429,0.014896228,45.155136,0.0,Nov,2,2,4,3,New_Visitor,True,False
0.0,0.0,0.0,346.16666,25.0,3591.7441,0.0,0.020644542,0.0,0.0,May,2,1,6,3,Returning_Visitor,False,False
2.0,6.4,1.0,482.33334,6.0,134.0,0.009,0.026419753,8.979935,0.0,Nov,2,1,4,1,Returning_Visitor,False,False
0.0,1443.1,0.0,34.3,27.0,6560.0073,0.007377049,0.011578947,8.979935,0.0,Dec,1,2,1,1,Returning_Visitor,False,False
0.0,313.0909,0.0,0.0,148.0,1148.3334,0.008321168,0.021538462,32.567257,1.0,Mar,2,2,1,8,Returning_Visitor,True,True
0.0,309.25,0.0,0.0,24.0,429.91666,0.012004662,0.050212935,44.358486,0.0,Nov,2,1,7,1,New_Visitor,False,True
11.0,199.85,0.0,181.0,100.0,2702.3904,0.001904762,0.03150568,42.419144,0.0,Nov,2,2,4,4,Returning_Visitor,False,False
0.0,318.2,0.0,32.7,28.0,1197.9325,0.006577408,0.010997732,10.485333,0.0,May,2,2,7,2,Returning_Visitor,True,False
4.0,86.583336,0.0,174.0,10.0,477.5,0.004117063,0.020434784,6.099899,0.0,Nov,3,10,6,1,Returning_Visitor,False,False
0.0,82.6,0.0,0.0,409.0,1758.9124,0.003076923,0.1,0.15216744,0.0,Nov,1,2,2,8,New_Visitor,False,False
0.0,38.5,0.0,1146.6666,1.0,661.5,0.002,0.02715545,0.0,0.0,Oct,2,1,1,2,Returning_Visitor,False,True
8.0,116.97222,1.0,377.0,328.0,792.6667,0.023931624,0.015811967,0.0,0.0,Sep,2,1,9,5,Returning_Visitor,False,False
3.0,322.5,1.0,124.5,44.0,587.69116,0.002755906,0.020708874,16.437254,0.0,Dec,2,5,4,2,New_Visitor,True,False
6.0,90.0,0.0,406.9,328.0,5793.524,0.01875,0.059464287,51.176,0.0,Mar,1,11,6,13,Returning_Visitor,False,False
0.0,142.5,0.0,152.2,11.0,372.38333,0.006976744,0.008727273,11.192635,0.0,Dec,2,2,1,1,New_Visitor,False,False
0.0,0.0,0.0,1.5,80.0,392.1875,0.0,0.03708094,7.480516,0.4,Mar,4,2,6,1,Returning_Visitor,False,False
1.0,112.26667,4.0,69.0,75.0,76.5,0.002419355,0.033973373,19.297531,0.0,June,2,1,1,4,Returning_Visitor,False,True
0.0,128.80952,0.0,89.1,9.0,142.4,0.002580645,0.043137256,39.27674,0.0,May,1,2,6,13,New_Visitor,True,False
24.0,397.63095,0.0,185.5,1.0,2921.9028,0.06041667,0.07444444,0.0,0.4,May,2,2,6,1,Returning_Visitor,False,False
0.0,445.33334,0.0,0.0,118.0,3098.6494,0.002376812,0.055342466,45.552708,0.0,May,2,2,7,2,Returning_Visitor,True,False
0.0,149.03162,0.0,139.75,207.0,806.25,0.009853301,0.023684211,13.490319,0.0,May,2,2,4,1,Returning_Visitor,False,False
2.0,214.33333,0.0,114.75,41.0,2266.2708,0.0,0.008735669,4.6670794,0.0,Nov,2,1,1,1,Returning_Visitor,True,False
2.0,0.0,0.0,306.33334,33.0,415.5,0.002755906,0.025068028,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,18.0,122.75,0.003888889,0.021952663,23.567635,0.0,Mar,2,2,1,1,Returning_Visitor,False,True
0.0,154.4,0.0,43.333332,22.0,234.01666,0.004464286,0.011111111,32.1908,0.8,Nov,1,2,1,4,Returning_Visitor,False,False
1.0,104.0,0.0,120.666664,17.0,3457.629,0.002641509,0.017222222,9.401136,0.0,June,2,10,3,2,Returning_Visitor,False,True
5.0,172.0,0.0,88.725,13.0,581.0833,0.010917582,0.010072239,4.745737,0.0,Nov,2,2,3,10,Returning_Visitor,False,True
2.0,158.67046,0.0,148.1,132.0,877.6667,0.03537037,0.022099253,3.696136,0.0,Mar,3,5,1,13,Returning_Visitor,False,False
22.0,212.74167,0.0,138.66667,1.0,510.5,0.015540541,0.016803503,17.354488,0.0,Nov,2,5,2,3,Returning_Visitor,False,False
9.0,0.0,0.0,70.25,1.0,2091.4805,0.2,0.005654762,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,True,True
2.0,389.5,3.0,0.0,15.0,1750.3334,0.016666668,0.021383053,8.326728,0.0,Dec,2,5,7,4,Returning_Visitor,False,False
0.0,267.0,0.0,0.0,1.0,3507.011,0.005075446,0.003921569,38.99,0.0,May,3,2,7,18,Returning_Visitor,True,False
0.0,17.1,0.0,177.8,25.0,355.0,0.023529412,0.008727273,9.139761,0.0,Dec,3,4,2,4,Returning_Visitor,False,False
0.0,76.166664,0.0,54.4,14.0,428.0,0.021621622,0.01763475,14.781627,0.8,Dec,3,2,1,1,Returning_Visitor,False,False
0.0,160.2,0.0,208.66667,8.0,1606.3082,0.038709678,0.031007752,7.224419,0.0,June,3,2,4,4,Returning_Visitor,True,False
2.0,196.25,0.0,251.5,42.0,9952.35,0.005357143,0.031587556,17.06291,0.0,June,1,2,4,6,Returning_Visitor,False,False
2.0,1715.0,3.0,0.0,29.0,829.51904,0.003138528,0.019859307,9.877647,0.0,Mar,1,2,9,9,Returning_Visitor,False,False
5.0,154.4,1.0,18.5,90.0,4620.089,0.045833334,0.06875,34.972507,0.0,Aug,2,2,1,5,Returning_Visitor,False,False
0.0,217.86667,0.0,1174.0,11.0,142.75,0.003105023,0.024224807,7.7349033,0.2,May,1,2,1,2,Other,True,True
5.0,98.916664,0.0,18.0,287.0,83.0,0.005357143,0.012497612,27.077917,0.0,June,1,3,2,4,Returning_Visitor,False,True
0.0,17.2,0.0,546.5,27.0,1056.15,0.0,0.011342593,17.1525,0.4,May,2,1,1,5,Returning_Visitor,True,True
1.0,151.525,3.0,0.0,15.0,113.0,0.042083334,0.024507321,54.970364,0.8,Oct,3,2,2,2,Returning_Visitor,False,False
2.0,0.0,0.0,468.4,3.0,331.4,0.005442177,0.050212935,45.711464,0.0,Dec,2,4,2,2,Returning_Visitor,False,False
15.0,210.56667,0.0,54.4,28.0,2429.2798,0.016438356,0.022008376,59.611843,0.0,Mar,2,2,6,5,Returning_Visitor,False,False
1.0,64.333336,9.0,0.0,7.0,572.06104,0.013333333,0.020266667,0.0,0.0,Mar,2,8,1,4,Returning_Visitor,False,False
8.0,113.833336,0.0,29.0,11.0,1113.7833,0.027272727,0.012659622,5.6986427,0.0,Nov,2,2,1,3,New_Visitor,False,False
6.0,430.157,0.0,0.0,15.0,449.25,0.075675674,0.006805318,59.611843,0.0,May,1,2,3,1,Returning_Visitor,False,False
0.0,32.0,0.0,114.75,339.0,2034.262,0.012345679,0.020954546,7.6366453,0.0,May,2,2,9,2,Returning_Visitor,True,False
3.0,271.75,0.0,191.86667,28.0,181.33333,0.01352657,0.042528737,19.715296,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,357.0,517.0,291.3,0.04009662,0.011373326,12.552207,0.0,June,2,2,1,1,Returning_Visitor,False,False
3.0,45.75,0.0,214.5,21.0,71.333336,0.001041667,0.016621683,6.6249475,0.0,May,2,4,3,2,Returning_Visitor,False,False
3.0,94.6,1.0,30.266666,42.0,551.0,0.006343284,0.024589743,2.7904737,0.0,May,2,2,3,1,New_Visitor,False,False
0.0,106.32143,3.0,80.166664,2.0,3580.3333,0.020754717,0.013779093,12.999384,0.0,May,2,2,1,1,Returning_Visitor,False,False
2.0,45.75,0.0,37.3,85.0,703.3,0.006666667,0.014534161,5.9114523,0.0,Mar,1,2,3,3,New_Visitor,False,False
0.0,294.7,0.0,123.333336,127.0,1324.1333,0.015067698,0.014604116,24.2865,0.0,Nov,3,2,1,1,Returning_Visitor,False,False
4.0,86.27778,4.0,118.1,3.0,857.18335,0.001724138,0.017133957,35.992615,0.0,Dec,2,1,3,10,Returning_Visitor,True,False
7.0,67.5,0.0,394.0,169.0,1315.4552,0.014285714,0.005574489,0.0,0.0,Oct,3,2,1,1,Returning_Visitor,False,False
17.0,262.25,1.0,929.0,6.0,364.16666,0.002580645,0.025119048,15.156438,0.0,Nov,2,2,1,1,New_Visitor,True,False
2.0,150.0,13.0,0.0,150.0,3327.5376,0.01352657,0.014473684,3.7265303,0.0,Sep,3,2,1,5,Returning_Visitor,False,False
1.0,14.0,0.0,434.3,3.0,3457.629,0.0,0.010997732,53.736553,0.0,Oct,3,2,4,1,Returning_Visitor,False,False
3.0,46.458332,0.0,0.0,173.0,151.5,0.003601695,0.016621621,0.0,0.8,Mar,3,1,3,4,Returning_Visitor,False,False
1.0,15.75,2.0,2166.5,14.0,2128.7046,0.016129032,0.04264706,9.594847,0.0,May,2,2,2,2,New_Visitor,True,False
0.0,125.166664,0.0,1174.0,213.0,1646.6122,0.006779661,0.027868852,24.16451,0.0,Oct,4,2,6,4,Returning_Visitor,False,False
1.0,498.98096,0.0,321.66666,313.0,200.0,0.004819277,0.026808161,0.0,0.0,Dec,2,2,1,10,Returning_Visitor,False,False
1.0,28.666666,0.0,0.0,218.0,342.92023,0.017283952,0.007070707,59.21256,0.0,Oct,2,2,4,3,Returning_Visitor,False,False
0.0,8.1,1.0,393.325,32.0,661.1389,0.007452575,0.016624762,0.0,0.0,Oct,2,1,1,1,Returning_Visitor,False,False
0.0,415.55,0.0,0.0,118.0,306.25,0.04,0.014814815,39.969715,0.0,May,2,2,1,7,Returning_Visitor,True,False
